"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa – Wado de Pedro por el Frente de Todos",0.268,0.259,0.277,0.227,0.271,0.261,0.312,0.26,0.274,0.268,0.265,0.275,0.583,0.066,0.172
"Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.292,0.254,0.328,0.21,0.25,0.332,0.41,0.283,0.275,0.329,0.286,0.302,0.081,0.6,0.183
"Javier Milei – José Luis Espert por los liberales",0.206,0.273,0.142,0.337,0.23,0.164,0.083,0.227,0.215,0.167,0.213,0.192,0.065,0.2,0.221
"Nicolás del Caño – Myriam Bregman por la izquierda",0.042,0.043,0.041,0.056,0.054,0.028,0.019,0.04,0.04,0.048,0.041,0.045,0.044,0.01,0.042
"Otro candidato",0.192,0.171,0.212,0.17,0.195,0.215,0.176,0.19,0.196,0.188,0.195,0.186,0.227,0.124,0.382
