"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Si",0.574,0.608,0.541,0.587,0.589,0.581,0.519,0.585,0.554,0.591,0.584,0.553,0.593,0.579,0.52
"No",0.426,0.392,0.459,0.413,0.411,0.419,0.481,0.415,0.446,0.409,0.416,0.447,0.407,0.421,0.48
