"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.488,0.444,0.455,0.294
"P04","Realizo changas o trabajos de vez en cuando",0.154,0.22,0.176,0.169
"P04","No tengo trabajo",0.134,0.127,0.178,0.242
"P04","Soy jubilado o pensionado",0.224,0.209,0.191,0.295
"P05","1",0.219,0.23,0.344,0.239
"P05","2",0.073,0.069,0.07,0.151
"P05","3",0.044,0.047,0.077,0
"P05","4",0.074,0.095,0.087,0.109
"P05","5",0.122,0.143,0.235,0.103
"P05","6",0.049,0.058,0.045,0.023
"P05","7",0.131,0.147,0.042,0.066
"P05","8",0.068,0.046,0.025,0.274
"P05","9",0.22,0.165,0.075,0.035
"P06","1",0.413,0.392,0.152,0.449
"P06","2",0.063,0.065,0.042,0.054
"P06","3",0.053,0.062,0.017,0.088
"P06","4",0.032,0.07,0.037,0.054
"P06","5",0.165,0.195,0.213,0.2
"P06","6",0.04,0.024,0.052,0.107
"P06","7",0.039,0.035,0.099,0
"P06","8",0.037,0.042,0.092,0.014
"P06","9",0.158,0.115,0.296,0.034
"P07","1",0.556,0.531,0.26,0.32
"P07","2",0.037,0.064,0.034,0.098
"P07","3",0.024,0.036,0.025,0
"P07","4",0.009,0.038,0.028,0.034
"P07","5",0.102,0.091,0.138,0.186
"P07","6",0.016,0.004,0.027,0
"P07","7",0.02,0.023,0.045,0
"P07","8",0.019,0.027,0.065,0
"P07","9",0.217,0.186,0.378,0.362
"P09","Del Frente de Todos y el peronismo",0.695,0.666,0.079,0.369
"P09","De Cambiemos",0.164,0.074,0.477,0.037
"P09","De los Liberales libertarios",0.082,0.044,0.255,0.06
"P09","De la Izquierda",0.019,0.074,0.028,0.023
"P09","No sabe",0.04,0.142,0.161,0.511
"P10","A Alberto Fernández",0.178,0.118,0.045,0
"P10","A Sergio Massa",0.126,0.164,0.174,0
"P10","A algún candidato del peronismo",0.135,0.153,0.433,0.081
"P10","A algún candidato del kirchnerismo",0.561,0.565,0.348,0.919
"P11","A Alberto Fernández",0.116,0.021,0.031,0
"P11","A Sergio Massa",0.068,0.077,0.122,0.146
"P11","A algún candidato del peronismo",0.072,0.129,0.417,0
"P11","A Cristina Fernández de Kirchner",0.744,0.773,0.43,0.854
"P12","A Horacio Rodriguez Larreta",0.329,0.309,0.231,0
"P12","A Mauricio Macri",0.283,0.296,0.363,1
"P12","A Patricia Bullrich",0.162,0.063,0.288,0
"P12","A Facundo Manes",0.129,0.234,0.095,0
"P12","A Gerardo Morales",0.097,0.098,0.023,0
"P13","Seguro lo votaria",0.182,0.165,0.176,0.595
"P13","Quizás lo votaría",0.255,0.341,0.355,0
"P13","Nunca lo votaría",0.563,0.494,0.469,0.405
"P14","Lo votaría",0.121,0.032,0.358,0.062
"P14","Puede que lo vote",0.09,0.057,0.258,0.088
"P14","Nunca lo votaría",0.72,0.796,0.283,0.62
"P14","No sabe",0.069,0.115,0.101,0.23
"P15","Lo votaría",0.263,0.173,0.065,0.066
"P15","Puede que lo vote",0.357,0.342,0.086,0.088
"P15","Nunca lo votaría",0.303,0.364,0.802,0.388
"P15","No sabe",0.077,0.121,0.047,0.458
"P16","Lo votaría",0.258,0.129,0.011,0.086
"P16","Puede que lo vote",0.381,0.471,0.027,0.251
"P16","Nunca lo votaría",0.288,0.263,0.932,0.174
"P16","No sabe",0.073,0.137,0.03,0.489
"P17","La votaría",0.635,0.55,0.053,0.489
"P17","Puede que la vote",0.088,0.213,0.028,0.066
"P17","Nunca la votaría",0.262,0.174,0.901,0.139
"P17","No sabe",0.015,0.063,0.018,0.306
"P18","Lo votaría",0.12,0.115,0.21,0.022
"P18","Puede que lo vote",0.116,0.084,0.328,0.072
"P18","Nunca lo votaría",0.731,0.739,0.388,0.653
"P18","No sabe",0.033,0.062,0.074,0.253
"P19","Lo votaría",0.061,0.027,0.144,0.066
"P19","Puede que lo vote",0.175,0.179,0.297,0.136
"P19","Nunca lo votaría",0.664,0.651,0.468,0.498
"P19","No sabe",0.1,0.143,0.091,0.3
"P20","La votaría",0.1,0.043,0.384,0.022
"P20","Puede que la vote",0.103,0.071,0.285,0.093
"P20","Nunca la votaría",0.774,0.823,0.26,0.657
"P20","No sabe",0.023,0.063,0.071,0.228
"P21","Lo votaría",0.121,0.061,0.272,0
"P21","Puede que lo vote",0.085,0.064,0.272,0.157
"P21","Nunca lo votaría",0.754,0.783,0.401,0.474
"P21","No sabe",0.04,0.092,0.055,0.369
"P22","La votaría",0.084,0.031,0.198,0
"P22","Puede que la vote",0.116,0.071,0.293,0.151
"P22","Nunca la votaría",0.742,0.799,0.43,0.482
"P22","No sabe",0.058,0.099,0.079,0.367
"P23","Lo votaría",0.213,0.125,0.029,0.085
"P23","Puede que lo vote",0.363,0.313,0.079,0.273
"P23","Nunca lo votaría",0.369,0.401,0.859,0.217
"P23","No sabe",0.055,0.161,0.033,0.425
"P24","Lo votaría",0.044,0.013,0.051,0.054
"P24","Puede que lo vote",0.129,0.104,0.21,0.103
"P24","Nunca lo votaría",0.735,0.741,0.63,0.493
"P24","No sabe",0.092,0.142,0.109,0.35
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.104,0.035,0.335,0.068
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.077,0.043,0.178,0.045
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.045,0.053,0.009,0.098
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.658,0.692,0.062,0.489
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.07,0.043,0.273,0.025
"P25","Nicolás del Caño – Myriam Bregman",0.018,0.057,0.026,0.022
"P25","Otros candidatos",0.028,0.077,0.117,0.253
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.7,0.712,0.057,0.51
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.139,0.052,0.433,0.069
"P29","Javier Milei – José Luis Espert por los liberales",0.085,0.061,0.304,0.025
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.015,0.055,0.031,0
"P29","Otro candidato",0.061,0.12,0.175,0.396
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.144,0.123,0.37,0.099
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.559,0.463,0.076,0.388
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.099,0.074,0.318,0.04
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.026,0.109,0.036,0
"P31","Otro candidato",0.172,0.231,0.2,0.473
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.541,0.534,0.058,0.086
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.171,0.069,0.452,0.139
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.082,0.06,0.286,0
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.03,0.112,0.032,0
"P33","Otro candidato",0.176,0.225,0.172,0.775
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.545,0.487,0.064,0.259
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.162,0.12,0.396,0.092
"P35","Javier Milei – José Luis Espert por los liberales",0.094,0.064,0.334,0.025
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.037,0.111,0.034,0.217
"P35","Otro candidato",0.162,0.218,0.172,0.407
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.697,0.689,0.079,0.306
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.161,0.075,0.391,0.114
"P37","Javier Milei – José Luis Espert por los liberales",0.089,0.06,0.336,0.025
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.011,0.062,0.026,0
"P37","Otro candidato",0.042,0.114,0.168,0.555
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.575,0.59,0.046,0.238
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.151,0.068,0.435,0.068
"P38","Javier Milei – José Luis Espert por los liberales",0.078,0.053,0.309,0.047
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.035,0.101,0.033,0
"P38","Otro candidato",0.161,0.188,0.177,0.647
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.722,0.746,0.088,0.523
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.197,0.08,0.607,0.068
"P39","No sabe",0.081,0.174,0.305,0.409
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.625,0.625,0.053,0.171
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.204,0.064,0.61,0.091
"P40","No sabe",0.171,0.311,0.337,0.738
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.607,0.627,0.066,0.175
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.223,0.05,0.661,0.117
"P41","No sabe",0.17,0.323,0.273,0.708
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.701,0.756,0.069,0.545
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.214,0.058,0.629,0.117
"P42","No sabe",0.085,0.186,0.302,0.338
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.597,0.654,0.062,0.086
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.215,0.06,0.616,0.114
"P43","No sabe",0.188,0.286,0.322,0.8
"P44","Mauricio Macri – María Eugenia Vidal",0.26,0.153,0.566,0.061
"P44","Sergio Massa – Wado de Pedro",0.588,0.55,0.137,0.229
"P44","No sabe",0.152,0.297,0.297,0.71
"P45","Sergio Massa – Wado de Pedro",0.672,0.577,0.103,0.108
"P45","Javier Milei – José Luis Espert",0.147,0.145,0.489,0.106
"P45","No sabe",0.181,0.278,0.408,0.786
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.25,0.146,0.379,0.038
"P46","Javier Milei – José Luis Espert",0.131,0.065,0.383,0.025
"P46","No sabe",0.619,0.789,0.238,0.937
"P48","Positiva",0.627,0.223,0.01,0
"P48","Neutra",0.14,0.612,0.044,0.455
"P48","Negativa",0.233,0.144,0.944,0.158
"P48","No sabe",0,0.021,0.002,0.387
"P49","Positiva",0.73,0.608,0.051,0.483
"P49","Neutra",0.05,0.241,0.04,0.056
"P49","Negativa",0.218,0.141,0.906,0.192
"P49","No sabe",0.002,0.01,0.003,0.269
"P50","Positiva",0.248,0.127,0.404,0.176
"P50","Neutra",0.08,0.116,0.203,0.058
"P50","Negativa",0.667,0.747,0.391,0.635
"P50","No sabe",0.005,0.01,0.002,0.131
"P51","Positiva",0.185,0.084,0.487,0.077
"P51","Neutra",0.131,0.143,0.267,0.169
"P51","Negativa",0.678,0.746,0.237,0.539
"P51","No sabe",0.006,0.027,0.009,0.215
"P52","Positiva",0.463,0.32,0.111,0.037
"P52","Neutra",0.249,0.39,0.098,0.609
"P52","Negativa",0.283,0.271,0.785,0.138
"P52","No sabe",0.005,0.019,0.006,0.216
"P53","Positiva",0.165,0.136,0.587,0.16
"P53","Neutra",0.093,0.11,0.165,0.037
"P53","Negativa",0.739,0.741,0.242,0.614
"P53","No sabe",0.003,0.013,0.006,0.189
"P54","Positiva",0.163,0.083,0.427,0.136
"P54","Neutra",0.103,0.134,0.319,0.085
"P54","Negativa",0.724,0.746,0.243,0.462
"P54","No sabe",0.01,0.037,0.011,0.317
"P55","Positiva",0.154,0.091,0.508,0.364
"P55","Neutra",0.101,0.082,0.211,0
"P55","Negativa",0.739,0.812,0.273,0.552
"P55","No sabe",0.006,0.015,0.008,0.084
"P56","Positiva",0.491,0.338,0.106,0.223
"P56","Neutra",0.205,0.371,0.128,0.343
