"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.389,0.459,0.516,0.167
"P04","Realizo changas o trabajos de vez en cuando",0.194,0.192,0.166,0.188
"P04","No tengo trabajo",0.166,0.196,0.137,0.403
"P04","Soy jubilado o pensionado",0.251,0.153,0.181,0.242
"P05","1",0.374,0.355,0.212,0.214
"P05","2",0.106,0.062,0.053,0.075
"P05","3",0.087,0.087,0.038,0.167
"P05","4",0.088,0.094,0.08,0
"P05","5",0.203,0.251,0.159,0.369
"P05","6",0.025,0.028,0.074,0
"P05","7",0.037,0.034,0.135,0.017
"P05","8",0.021,0.029,0.061,0
"P05","9",0.059,0.06,0.188,0.158
"P06","1",0.153,0.156,0.368,0.439
"P06","2",0.043,0.049,0.056,0
"P06","3",0.023,0.013,0.051,0.015
"P06","4",0.036,0.05,0.039,0.015
"P06","5",0.208,0.227,0.185,0.094
"P06","6",0.049,0.049,0.041,0.075
"P06","7",0.103,0.066,0.055,0.017
"P06","8",0.082,0.151,0.034,0.028
"P06","9",0.303,0.239,0.171,0.317
"P07","1",0.221,0.258,0.538,0.38
"P07","2",0.033,0.049,0.041,0
"P07","3",0.026,0.039,0.025,0.014
"P07","4",0.031,0.029,0.021,0
"P07","5",0.153,0.145,0.092,0.075
"P07","6",0.019,0.023,0.019,0
"P07","7",0.048,0.038,0.025,0
"P07","8",0.06,0.092,0.024,0.013
"P07","9",0.409,0.327,0.215,0.518
"P09","Del Frente de Todos y el peronismo",0.047,0.159,0.602,0.513
"P09","De Cambiemos",0.626,0.38,0.104,0.1
"P09","De los Liberales libertarios",0.215,0.247,0.127,0.057
"P09","De la Izquierda",0.017,0.031,0.039,0.041
"P09","No sabe",0.095,0.183,0.128,0.289
"P10","A Alberto Fernández",0.142,0.267,0.127,0.285
"P10","A Sergio Massa",0.142,0.146,0.143,0.026
"P10","A algún candidato del peronismo",0.567,0.331,0.149,0.384
"P10","A algún candidato del kirchnerismo",0.149,0.256,0.581,0.305
"P11","A Alberto Fernández",0.132,0.233,0.057,0.085
"P11","A Sergio Massa",0.131,0.055,0.076,0.028
"P11","A algún candidato del peronismo",0.586,0.361,0.098,0.045
"P11","A Cristina Fernández de Kirchner",0.151,0.351,0.769,0.842
"P12","A Horacio Rodriguez Larreta",0.238,0.246,0.282,0
"P12","A Mauricio Macri",0.393,0.294,0.234,0.757
"P12","A Patricia Bullrich",0.277,0.321,0.125,0.243
"P12","A Facundo Manes",0.075,0.125,0.215,0
"P12","A Gerardo Morales",0.017,0.014,0.144,0
"P13","Seguro lo votaria",0.187,0.121,0.193,0.757
"P13","Quizás lo votaría",0.377,0.343,0.189,0
"P13","Nunca lo votaría",0.436,0.536,0.618,0.243
"P14","Lo votaría",0.489,0.276,0.059,0.104
"P14","Puede que lo vote",0.285,0.279,0.077,0.085
"P14","Nunca lo votaría",0.152,0.311,0.772,0.684
"P14","No sabe",0.074,0.134,0.092,0.127
"P15","Lo votaría",0.085,0.127,0.163,0.189
"P15","Puede que lo vote",0.087,0.094,0.318,0.069
"P15","Nunca lo votaría",0.782,0.706,0.433,0.609
"P15","No sabe",0.046,0.073,0.086,0.133
"P16","Lo votaría",0.011,0.064,0.159,0.148
"P16","Puede que lo vote",0.02,0.069,0.361,0.109
"P16","Nunca lo votaría",0.951,0.818,0.385,0.453
"P16","No sabe",0.018,0.049,0.095,0.29
"P17","La votaría",0.008,0.11,0.542,0.425
"P17","Puede que la vote",0.021,0.027,0.13,0
"P17","Nunca la votaría",0.959,0.831,0.298,0.453
"P17","No sabe",0.012,0.032,0.03,0.122
"P18","Lo votaría",0.306,0.115,0.092,0.097
"P18","Puede que lo vote",0.385,0.36,0.08,0.144
"P18","Nunca lo votaría",0.259,0.413,0.782,0.507
