"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa – Wado de Pedro por el Frente de Todos",0.257,0.245,0.268,0.206,0.259,0.266,0.294,0.242,0.265,0.261,0.255,0.26,0.521,0.091,0.158
"Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.278,0.249,0.305,0.203,0.247,0.305,0.392,0.291,0.263,0.285,0.269,0.295,0.12,0.512,0.296
"Javier Milei – José Luis Espert por los liberales",0.225,0.288,0.165,0.345,0.254,0.174,0.102,0.219,0.235,0.216,0.237,0.202,0.082,0.227,0.261
"Nicolás del Caño – Myriam Bregman por la izquierda",0.044,0.042,0.045,0.062,0.05,0.033,0.023,0.04,0.043,0.051,0.044,0.044,0.047,0.015,0.02
"Otro candidato",0.196,0.176,0.217,0.184,0.19,0.222,0.189,0.208,0.194,0.187,0.195,0.199,0.23,0.155,0.265
