"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa – Wado de Pedro",0.329,0.328,0.33,0.317,0.345,0.301,0.345,0.329,0.326,0.335,0.321,0.345,0.632,0.126,0.265
"Javier Milei – José Luis Espert",0.335,0.38,0.292,0.406,0.356,0.334,0.229,0.324,0.327,0.36,0.342,0.321,0.145,0.431,0.317
"No sabe",0.336,0.292,0.378,0.277,0.299,0.365,0.426,0.347,0.347,0.305,0.337,0.334,0.223,0.443,0.418
