"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P17","Puede que la vote",0.017,0.046,0.106,0.055
"P17","Nunca la votaría",0.926,0.901,0.412,0.492
"P17","No sabe",0.004,0.01,0.026,0.19
"P18","Lo votaría",0.444,0.217,0.097,0.131
"P18","Puede que lo vote",0.278,0.483,0.126,0.21
"P18","Nunca lo votaría",0.252,0.24,0.733,0.246
"P18","No sabe",0.026,0.06,0.044,0.413
"P19","Lo votaría",0.249,0.145,0.059,0.072
"P19","Puede que lo vote",0.377,0.383,0.146,0.186
"P19","Nunca lo votaría",0.295,0.371,0.717,0.219
"P19","No sabe",0.079,0.101,0.078,0.523
"P20","La votaría",0.576,0.397,0.098,0.131
"P20","Puede que la vote",0.197,0.346,0.122,0.18
"P20","Nunca la votaría",0.157,0.205,0.751,0.278
"P20","No sabe",0.07,0.052,0.029,0.411
"P21","Lo votaría",0.407,0.208,0.158,0.144
"P21","Puede que lo vote",0.267,0.392,0.087,0.125
"P21","Nunca lo votaría",0.286,0.359,0.725,0.276
"P21","No sabe",0.04,0.041,0.03,0.455
"P23","Lo votaría",0.157,0.032,0.088,0.064
"P23","Puede que lo vote",0.017,0.188,0.25,0.084
"P23","Nunca lo votaría",0.792,0.754,0.605,0.41
"P23","No sabe",0.034,0.026,0.057,0.442
"P24","Lo votaría",0.125,0.048,0.021,0.021
"P24","Puede que lo vote",0.247,0.301,0.103,0.094
"P24","Nunca lo votaría",0.491,0.55,0.804,0.316
"P24","No sabe",0.137,0.101,0.072,0.569
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.515,0.403,0.074,0.17
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.204,0.232,0.07,0.114
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.018,0.018,0.042,0.054
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.037,0.048,0.505,0.282
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.172,0.184,0.172,0.192
"P25","Nicolás del Caño – Myriam Bregman",0.003,0.017,0.04,0.01
"P25","Otros candidatos",0.051,0.098,0.097,0.178
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.054,0.055,0.522,0.292
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.664,0.527,0.099,0.209
"P29","Javier Milei – José Luis Espert por los liberales",0.209,0.228,0.198,0.238
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.011,0.018,0.04,0.021
"P29","Otro candidato",0.062,0.172,0.141,0.24
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.558,0.442,0.123,0.263
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.11,0.084,0.375,0.202
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.23,0.273,0.193,0.229
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.006,0.011,0.065,0.057
"P31","Otro candidato",0.096,0.19,0.244,0.249
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.046,0.053,0.389,0.184
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.648,0.544,0.126,0.265
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.198,0.227,0.182,0.224
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.003,0.013,0.072,0.037
"P33","Otro candidato",0.105,0.163,0.231,0.29
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.052,0.089,0.371,0.206
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.599,0.451,0.148,0.238
"P35","Javier Milei – José Luis Espert por los liberales",0.262,0.288,0.192,0.24
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.006,0.015,0.065,0.03
"P35","Otro candidato",0.081,0.157,0.224,0.286
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.085,0.083,0.515,0.239
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.572,0.467,0.131,0.275
"P37","Javier Milei – José Luis Espert por los liberales",0.27,0.259,0.196,0.24
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.006,0.009,0.035,0.033
"P37","Otro candidato",0.067,0.182,0.123,0.213
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.023,0.044,0.42,0.188
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.644,0.575,0.113,0.237
"P38","Javier Milei – José Luis Espert por los liberales",0.234,0.214,0.195,0.214
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.02,0.015,0.06,0.023
"P38","Otro candidato",0.079,0.152,0.212,0.338
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.076,0.099,0.551,0.307
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.794,0.711,0.199,0.316
"P39","No sabe",0.13,0.19,0.25,0.377
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.043,0.05,0.454,0.267
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.816,0.726,0.205,0.337
"P40","No sabe",0.141,0.224,0.341,0.396
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.023,0.054,0.474,0.197
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.846,0.772,0.215,0.356
"P41","No sabe",0.131,0.174,0.311,0.447
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.03,0.048,0.548,0.329
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.867,0.74,0.197,0.345
"P42","No sabe",0.103,0.212,0.255,0.326
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.036,0.059,0.47,0.186
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.832,0.74,0.197,0.354
"P43","No sabe",0.132,0.201,0.333,0.46
"P44","Mauricio Macri – María Eugenia Vidal",0.699,0.684,0.24,0.376
"P44","Sergio Massa – Wado de Pedro",0.172,0.158,0.444,0.173
"P44","No sabe",0.129,0.158,0.316,0.451
"P45","Sergio Massa – Wado de Pedro",0.095,0.127,0.481,0.175
"P45","Javier Milei – José Luis Espert",0.477,0.45,0.257,0.348
"P45","No sabe",0.428,0.423,0.262,0.477
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.588,0.482,0.182,0.229
"P46","Javier Milei – José Luis Espert",0.313,0.321,0.218,0.303
"P46","No sabe",0.099,0.197,0.6,0.468
"P47","Muy buena",0.088,0.066,0.113,0.062
"P47","Buena",0.066,0.074,0.215,0.123
"P47","Ni buena ni mala",0.039,0.06,0.242,0.218
"P47","Mala",0.097,0.076,0.107,0.113
"P47","Muy mala",0.71,0.719,0.317,0.451
"P47","No sabe",0,0.005,0.006,0.033
"P48","Muy buena",0.032,0.014,0.089,0.037
"P48","Buena",0.013,0.048,0.209,0.121
"P48","Ni buena ni mala",0.052,0.045,0.236,0.226
"P48","Mala",0.092,0.1,0.125,0.115
"P48","Muy mala",0.809,0.785,0.337,0.462
"P48","No sabe",0.002,0.008,0.004,0.039
"P49","Muy buena",0.028,0.024,0.411,0.163
"P49","Buena",0.009,0.028,0.087,0.097
"P49","Ni buena ni mala",0.048,0.028,0.095,0.132
"P49","Mala",0.065,0.059,0.041,0.07
"P49","Muy mala",0.847,0.859,0.363,0.498
"P49","No sabe",0.003,0.002,0.003,0.04
"P50","Muy buena",0.346,0.206,0.105,0.102
"P50","Buena",0.222,0.353,0.066,0.169
"P50","Ni buena ni mala",0.237,0.162,0.121,0.254
"P50","Mala",0.041,0.114,0.147,0.226
"P50","Muy mala",0.154,0.163,0.558,0.214
"P50","No sabe",0,0.002,0.003,0.035
"P51","Muy buena",0.406,0.195,0.055,0.092
"P51","Buena",0.357,0.396,0.095,0.187
"P51","Ni buena ni mala",0.167,0.299,0.165,0.382
"P51","Mala",0.03,0.084,0.179,0.138
"P51","Muy mala",0.04,0.021,0.499,0.103
"P51","No sabe",0,0.005,0.007,0.098
"P52","Muy buena",0.077,0.039,0.096,0.085
"P52","Buena",0.078,0.099,0.199,0.123
"P52","Ni buena ni mala",0.082,0.092,0.241,0.265
"P52","Mala",0.135,0.148,0.118,0.159
"P52","Muy mala",0.626,0.618,0.34,0.306
"P52","No sabe",0.002,0.004,0.006,0.062
"P53","Muy buena",0.445,0.42,0.127,0.178
"P53","Buena",0.242,0.269,0.096,0.236
"P53","Ni buena ni mala",0.136,0.157,0.119,0.208
"P53","Mala",0.062,0.068,0.127,0.15
"P53","Muy mala",0.11,0.082,0.528,0.169
"P53","No sabe",0.005,0.004,0.003,0.059
"P54","Muy buena",0.226,0.173,0.154,0.11
"P54","Buena",0.214,0.205,0.075,0.245
"P54","Ni buena ni mala",0.39,0.369,0.132,0.303
"P54","Mala",0.078,0.134,0.11,0.118
"P54","Muy mala",0.076,0.1,0.523,0.121
"P54","No sabe",0.016,0.019,0.006,0.103
"P55","Muy buena",0.606,0.191,0.058,0.111
"P55","Buena",0.255,0.471,0.05,0.211
"P55","Ni buena ni mala",0.061,0.249,0.123,0.372
"P55","Mala",0.024,0.047,0.175,0.111
"P55","Muy mala",0.049,0.042,0.584,0.157
"P55","No sabe",0.005,0,0.01,0.038
"P56","Muy buena",0.124,0.029,0.08,0.056
"P56","Buena",0.047,0.126,0.223,0.115
"P56","Ni buena ni mala",0.146,0.081,0.232,0.251
"P56","Mala",0.095,0.157,0.115,0.176
"P56","Muy mala",0.579,0.601,0.348,0.342
"P56","No sabe",0.009,0.006,0.002,0.06
"P57","Muy buena",0.154,0.139,0.052,0.073
"P57","Buena",0.164,0.204,0.121,0.191
"P57","Ni buena ni mala",0.371,0.349,0.354,0.406
"P57","Mala",0.115,0.123,0.17,0.111
"P57","Muy mala",0.152,0.16,0.258,0.099
"P57","No sabe",0.044,0.025,0.045,0.12
"P58","Muy buena",0.099,0.083,0.026,0.036
"P58","Buena",0.296,0.244,0.084,0.119
"P58","Ni buena ni mala",0.373,0.397,0.244,0.43
"P58","Mala",0.062,0.123,0.15,0.091
"P58","Muy mala",0.094,0.116,0.441,0.122
"P58","No sabe",0.076,0.037,0.055,0.202
"P59","Siempre",0.365,0.285,0.333,0.194
"P59","Casi siempre",0.366,0.428,0.35,0.474
"P59","Casi nunca",0.189,0.22,0.212,0.204
"P59","Nunca, pero esta es una excepción",0.08,0.067,0.105,0.128
"P60","Si",0.617,0.547,0.575,0.558
"P60","No",0.383,0.453,0.425,0.442
