"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Alberto Fernández presidente – Daniel Scioli vice",0.299,0.297,0.301,0.251,0.309,0.286,0.341,0.316,0.296,0.285,0.295,0.307,0.644,0.072,0.133
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.407,0.393,0.42,0.376,0.383,0.434,0.452,0.402,0.383,0.449,0.408,0.404,0.112,0.731,0.509
"No sabe",0.294,0.31,0.279,0.373,0.308,0.28,0.207,0.282,0.321,0.266,0.297,0.289,0.244,0.197,0.358
