"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.347,0.321,0.371,0.358,0.349,0.325,0.36,0.353,0.354,0.325,0.357,0.327,0.746,0.068,0.166
"Mauricio Macri – María Eugenia Vidal por Cambiemos",0.269,0.241,0.295,0.166,0.217,0.338,0.405,0.268,0.251,0.3,0.26,0.287,0.054,0.601,0.152
"Javier Milei – José Luis Espert por los liberales",0.209,0.262,0.16,0.317,0.24,0.16,0.088,0.205,0.227,0.186,0.21,0.206,0.079,0.204,0.294
"Nicolás del Caño – Myriam Bregman por la izquierda",0.03,0.032,0.028,0.045,0.037,0.02,0.011,0.031,0.022,0.042,0.031,0.029,0.022,0.007,0.024
"Otro candidato",0.145,0.144,0.146,0.114,0.157,0.157,0.136,0.143,0.146,0.147,0.142,0.151,0.099,0.12,0.364
