"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P04","Tengo trabajo estable",0.375,0.4,0.465,0.482,0.527,0.264
"P04","Realizo changas o trabajos de vez en cuando",0.185,0.175,0.212,0.181,0.158,0.148
"P04","No tengo trabajo",0.191,0.173,0.149,0.147,0.145,0.288
"P04","Soy jubilado o pensionado",0.249,0.252,0.174,0.19,0.17,0.3
"P05","1",0.382,0.348,0.32,0.267,0.209,0.186
"P05","2",0.088,0.087,0.084,0.08,0.042,0.113
"P05","3",0.106,0.06,0.066,0.069,0.04,0.125
"P05","4",0.088,0.115,0.089,0.058,0.071,0.218
"P05","5",0.217,0.227,0.217,0.179,0.133,0.264
"P05","6",0.016,0.045,0.05,0.044,0.069,0
"P05","7",0.023,0.04,0.052,0.128,0.145,0
"P05","8",0.014,0.023,0.03,0.06,0.066,0
"P05","9",0.066,0.055,0.092,0.115,0.225,0.094
"P06","1",0.173,0.158,0.158,0.25,0.435,0.356
"P06","2",0.028,0.053,0.031,0.057,0.072,0.061
"P06","3",0.02,0.024,0.025,0.048,0.05,0
"P06","4",0.036,0.047,0.04,0.041,0.037,0.133
"P06","5",0.231,0.238,0.211,0.225,0.137,0.123
"P06","6",0.042,0.069,0.044,0.055,0.028,0
"P06","7",0.068,0.106,0.088,0.075,0.04,0.125
"P06","8",0.047,0.072,0.131,0.065,0.036,0.034
"P06","9",0.355,0.233,0.272,0.184,0.165,0.168
"P07","1",0.246,0.268,0.28,0.4,0.589,0.24
"P07","2",0.035,0.027,0.042,0.036,0.05,0.056
"P07","3",0.035,0.034,0.028,0.014,0.025,0
"P07","4",0.021,0.03,0.033,0.046,0.009,0
"P07","5",0.167,0.141,0.141,0.118,0.075,0.09
"P07","6",0.014,0.028,0.018,0.017,0.013,0.137
"P07","7",0.038,0.043,0.046,0.029,0.024,0.01
"P07","8",0.042,0.055,0.061,0.071,0.025,0
"P07","9",0.402,0.374,0.351,0.269,0.19,0.467
"P09","Del Frente de Todos y el peronismo",0.075,0.083,0.151,0.479,0.696,0.317
"P09","De Cambiemos",0.763,0.636,0.279,0.136,0.057,0.061
"P09","De los Liberales libertarios",0.067,0.17,0.305,0.225,0.111,0.169
"P09","De la Izquierda",0.009,0.01,0.049,0.057,0.033,0.031
"P09","No sabe",0.086,0.101,0.216,0.103,0.103,0.422
"P10","A Alberto Fernández",0.105,0.042,0.232,0.22,0.113,0.195
"P10","A Sergio Massa",0.172,0.179,0.257,0.181,0.111,0.161
"P10","A algún candidato del peronismo",0.404,0.779,0.219,0.19,0.114,0.474
"P10","A algún candidato del kirchnerismo",0.319,0,0.292,0.409,0.662,0.17
"P11","A Alberto Fernández",0.119,0.052,0.166,0.1,0.049,0.195
"P11","A Sergio Massa",0.105,0.072,0.229,0.12,0.044,0
"P11","A algún candidato del peronismo",0.401,0.778,0.223,0.167,0.057,0.036
"P11","A Cristina Fernández de Kirchner",0.375,0.098,0.382,0.613,0.85,0.769
"P12","A Horacio Rodriguez Larreta",0.391,0.24,0.113,0.039,0.096,0
"P12","A Mauricio Macri",0.328,0.356,0.426,0.343,0.179,1
"P12","A Patricia Bullrich",0.207,0.285,0.341,0.278,0.141,0
"P12","A Facundo Manes",0.062,0.095,0.092,0.177,0.413,0
"P12","A Gerardo Morales",0.012,0.024,0.028,0.163,0.171,0
"P13","Seguro lo votaria",0.245,0.143,0.158,0.22,0.038,0.177
"P13","Quizás lo votaría",0.309,0.397,0.346,0.268,0.157,0.177
"P13","Nunca lo votaría",0.446,0.46,0.496,0.512,0.805,0.646
"P14","Lo votaría",0.563,0.438,0.241,0.116,0.031,0.039
"P14","Puede que lo vote",0.235,0.318,0.238,0.137,0.049,0.066
"P14","Nunca lo votaría",0.136,0.197,0.381,0.67,0.824,0.333
"P14","No sabe",0.066,0.047,0.14,0.077,0.096,0.562
"P15","Lo votaría",0.15,0.091,0.094,0.175,0.155,0.086
"P15","Puede que lo vote",0.1,0.084,0.144,0.241,0.346,0.058
"P15","Nunca lo votaría",0.721,0.775,0.688,0.526,0.407,0.386
"P15","No sabe",0.029,0.05,0.074,0.058,0.092,0.47
"P16","Lo votaría",0.021,0.008,0.064,0.135,0.184,0.114
"P16","Puede que lo vote",0.026,0.034,0.096,0.322,0.393,0.031
"P16","Nunca lo votaría",0.923,0.934,0.805,0.467,0.325,0.3
"P16","No sabe",0.03,0.024,0.035,0.076,0.098,0.555
"P17","La votaría",0.024,0.02,0.13,0.373,0.655,0.349
"P17","Puede que la vote",0.014,0.032,0.042,0.166,0.117,0.031
"P17","Nunca la votaría",0.945,0.929,0.804,0.411,0.215,0.31
"P17","No sabe",0.017,0.019,0.024,0.05,0.013,0.31
"P18","Lo votaría",0.598,0.247,0.042,0.059,0.066,0.089
"P18","Puede que lo vote",0.198,0.537,0.354,0.09,0.021,0.108
"P18","Nunca lo votaría",0.179,0.175,0.476,0.792,0.889,0.254
"P18","No sabe",0.025,0.041,0.128,0.059,0.024,0.549
"P19","Lo votaría",0.264,0.176,0.063,0.069,0.028,0
"P19","Puede que lo vote",0.369,0.402,0.297,0.201,0.073,0.096
"P19","Nunca lo votaría",0.295,0.338,0.494,0.61,0.828,0.352
"P19","No sabe",0.072,0.084,0.146,0.12,0.071,0.552
"P20","La votaría",0.5,0.408,0.33,0.15,0.038,0.012
"P20","Puede que la vote",0.27,0.337,0.242,0.15,0.073,0.165
"P20","Nunca la votaría",0.163,0.188,0.346,0.655,0.863,0.588
"P20","No sabe",0.067,0.067,0.082,0.045,0.026,0.235
