"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Tengo trabajo estable",0.413,0.494,0.34,0.356,0.551,0.453,0.107,0.332,0.374,0.589,0.409,0.421,0.447,0.454,0.417
"Realizo changas o trabajos de vez en cuando",0.212,0.202,0.221,0.285,0.241,0.186,0.089,0.24,0.262,0.087,0.22,0.195,0.212,0.157,0.217
"No tengo trabajo",0.191,0.152,0.226,0.333,0.186,0.167,0.059,0.199,0.202,0.161,0.191,0.191,0.167,0.162,0.184
"Soy jubilado o pensionado",0.184,0.152,0.213,0.026,0.022,0.194,0.745,0.229,0.162,0.163,0.18,0.193,0.174,0.227,0.182
