"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.344,0.328,0.36,0.352,0.35,0.317,0.362,0.336,0.366,0.32,0.347,0.338,0.726,0.101,0.159
"Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.273,0.237,0.307,0.204,0.227,0.316,0.389,0.282,0.256,0.287,0.267,0.283,0.098,0.513,0.341
"Javier Milei – José Luis Espert por los liberales",0.223,0.289,0.159,0.335,0.258,0.166,0.099,0.225,0.229,0.209,0.232,0.205,0.069,0.232,0.248
"Nicolás del Caño – Myriam Bregman por la izquierda",0.025,0.025,0.025,0.037,0.031,0.017,0.011,0.018,0.024,0.036,0.026,0.025,0.011,0.008,0.026
"Otro candidato",0.135,0.121,0.149,0.072,0.134,0.184,0.139,0.139,0.125,0.148,0.128,0.149,0.096,0.146,0.226
