"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.285,0.245,0.321,0.288,0.28,0.261,0.323,0.339,0.285,0.213,0.289,0.276,0.434,0.18,0.165
"2",0.059,0.056,0.063,0.071,0.059,0.057,0.049,0.066,0.056,0.056,0.059,0.059,0.069,0.039,0.078
"3",0.033,0.036,0.03,0.038,0.029,0.035,0.032,0.03,0.024,0.052,0.038,0.021,0.045,0.023,0.049
"4",0.039,0.041,0.036,0.032,0.04,0.04,0.042,0.034,0.037,0.048,0.037,0.042,0.039,0.037,0.056
"5",0.191,0.195,0.186,0.17,0.217,0.193,0.148,0.167,0.196,0.211,0.184,0.204,0.154,0.195,0.271
"6",0.041,0.042,0.041,0.035,0.037,0.056,0.04,0.028,0.045,0.052,0.042,0.041,0.03,0.049,0.044
"7",0.06,0.073,0.048,0.066,0.053,0.062,0.067,0.042,0.053,0.097,0.059,0.062,0.029,0.094,0.12
"8",0.061,0.077,0.047,0.066,0.056,0.066,0.062,0.057,0.055,0.077,0.064,0.056,0.045,0.081,0.035
"9",0.231,0.235,0.228,0.234,0.229,0.23,0.237,0.237,0.249,0.194,0.228,0.239,0.155,0.302,0.182
