"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Marcos Koopmann a gobernador y Ana Pechén a vicegobernadora",0.279,0.238,0.336,0.29
"P05","“Rolo” Figueroa a gobernador y Gloria Ruiz a vicegobernadora",0.31,0.514,0.389,0.186
"P05","Ramón Rioseco a gobernador y Ayelén Gutiérrez a vicegobernadora",0.094,0.069,0.079,0.12
"P05","Pablo Cervi a gobernador y Jorge Taylor a vicegobernador",0.24,0.048,0.004,0.008
"P05","Carlos Eguía a gobernador y Catalina Uleri a vicegobernadora",0.042,0.063,0.064,0.035
"P05","Patricia Jure a gobernadora y Raúl Godoy a vicegobernador",0,0.009,0.041,0.005
"P05","En blanco",0,0.004,0.037,0.055
"P05","No sabe",0.035,0.055,0.05,0.301
"P07","Lo votaría",0.286,0.205,0.298,0.179
"P07","Puede que lo vote",0.158,0.312,0.134,0.135
"P07","Nunca lo votaría",0.444,0.407,0.54,0.117
"P07","No sabe",0.112,0.076,0.028,0.569
"P08","Lo votaría",0.437,0.324,0.36,0.191
"P08","Puede que lo vote",0.14,0.411,0.104,0.151
"P08","Nunca lo votaría",0.402,0.239,0.507,0.148
"P08","No sabe",0.021,0.026,0.029,0.51
"P09","Lo votaría",0.495,0.142,0.12,0.126
"P09","Puede que lo vote",0.07,0.379,0.1,0.085
"P09","Nunca lo votaría",0.379,0.449,0.748,0.213
"P09","No sabe",0.056,0.03,0.032,0.576
"P11","Lo votaría",0.408,0.138,0.077,0.057
"P11","Puede que lo vote",0.239,0.532,0.064,0.094
"P11","Nunca lo votaría",0.349,0.275,0.832,0.047
"P11","No sabe",0.004,0.055,0.027,0.802
