"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Sergio Massa",0.557,0.548,0.565,0.534,0.615,0.541,0.502,0.597,0.529,0.564,0.83,0.417,0.606,0.86,0.757,0.373,0.63,0.202
"Javier Milei",0.443,0.452,0.435,0.466,0.385,0.459,0.498,0.403,0.471,0.436,0.17,0.583,0.394,0.14,0.243,0.627,0.37,0.798
