"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Si",0.625,0.633,0.619,0.606,0.579,0.667,0.688,0.588,0.612,0.649,0.299,0.798,0.555,0.333,0.354,0.824,0.661,0.87
"No",0.375,0.367,0.381,0.394,0.421,0.333,0.312,0.412,0.388,0.351,0.701,0.202,0.445,0.667,0.646,0.176,0.339,0.13
