"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Sergio Massa",0.467,0.447,0.483,0.477,0.525,0.429,0.392,0.488,0.473,0.455,0.814,0.281,0.55,0.831,0.749,0.214,0.507,0.092
"Javier Milei",0.533,0.553,0.517,0.523,0.475,0.571,0.608,0.512,0.527,0.545,0.186,0.719,0.45,0.169,0.251,0.786,0.493,0.908
