"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Tiene Decidido que va a ir a votar",0.914,0.941,0.891,0.903,0.938,0.927,0.87,0.853,0.893,0.951,0.938,0.915,0.85,0.92,0.891,0.925,0.887,0.929
"Tiene dudas sobre si va a ir a  votar",0.053,0.035,0.069,0.064,0.045,0.045,0.065,0.081,0.067,0.033,0.045,0.054,0.085,0.051,0.064,0.044,0.078,0.059
"Tiene Decidido que no va a ir a votar",0.033,0.024,0.04,0.033,0.017,0.028,0.065,0.066,0.04,0.016,0.017,0.031,0.065,0.029,0.045,0.031,0.035,0.012
