"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Siempre",0.276,0.187,0.133,0.22,0.207,0.278
"P10","Casi siempre",0.329,0.313,0.316,0.238,0.333,0.054
"P10","Casi nunca",0.305,0.391,0.364,0.312,0.319,0.286
"P10","Nunca, pero esta es una excepción",0.09,0.109,0.187,0.23,0.141,0.382
"P11","Unión por la Patria",0.142,0.091,0.177,0.594,0.601,0.269
"P11","La Libertad Avanza",0.741,0.733,0.655,0.31,0.314,0.558
"P11","En blanco",0.085,0.115,0.1,0.044,0.046,0.054
"P11","No sabe",0.032,0.061,0.068,0.052,0.039,0.119
"P13","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.137,0.093,0.185,0.627,0.604,0.388
"P13","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.779,0.809,0.708,0.342,0.343,0.558
"P13","En blanco",0.072,0.054,0.052,0.015,0.026,0.054
"P13","No sabe",0.012,0.044,0.055,0.016,0.027,0
"P15","Totalmente seguro",0.722,0.675,0.707,0.834,0.875,0.765
"P15","Bastante seguro",0.143,0.128,0.145,0.104,0.061,0.11
"P15","Algo seguro",0.06,0.098,0.074,0.044,0.04,0.035
"P15","Para nada seguro",0.075,0.099,0.074,0.018,0.024,0.09
"P16","Tiene Decidido que va a ir a votar",0.889,0.923,0.921,0.953,0.976,0.821
"P16","Tiene dudas sobre si va a ir a  votar",0.077,0.043,0.034,0.028,0.017,0.144
"P16","Tiene Decidido que no va a ir a votar",0.034,0.034,0.045,0.019,0.007,0.035
"P17","Lo votaría",0.196,0.125,0.201,0.647,0.669,0.353
"P17","Puede que lo vote",0.042,0.066,0.074,0.031,0.027,0
"P17","Nunca lo votaría",0.743,0.794,0.694,0.298,0.276,0.612
"P17","No sabe",0.019,0.015,0.031,0.024,0.028,0.035
"P18","Lo votaría",0.686,0.615,0.605,0.296,0.322,0.436
"P18","Puede que lo vote",0.107,0.165,0.125,0.075,0.036,0.122
"P18","Nunca lo votaría",0.202,0.183,0.238,0.613,0.623,0.442
"P18","No sabe",0.005,0.037,0.032,0.016,0.019,0
"P19","Si",0.849,0.901,0.893,0.906,0.896,0.965
"P19","No",0.151,0.099,0.107,0.094,0.104,0.035
"P20","Sergio Massa",0.365,0.402,0.412,0.757,0.734,0.527
"P20","Javier Milei",0.635,0.598,0.588,0.243,0.266,0.473
"P21","Sergio Massa",0.269,0.202,0.309,0.713,0.675,0.477
"P21","Javier Milei",0.731,0.798,0.691,0.287,0.325,0.523
"P22","Sergio Massa",0.277,0.251,0.299,0.706,0.669,0.42
"P22","Javier Milei",0.723,0.749,0.701,0.294,0.331,0.58
"P23","Sergio Massa",0.227,0.211,0.293,0.696,0.669,0.475
"P23","Javier Milei",0.773,0.789,0.707,0.304,0.331,0.525
"P24","Si",0.203,0.149,0.198,0.62,0.602,0.189
