"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.612,0.624,0.466,0.482
"P05","Bastante",0.172,0.217,0.332,0.229
"P05","Poco",0.141,0.121,0.112,0.179
"P05","Nada",0.041,0.016,0.077,0.076
"P05","No sabe",0.034,0.022,0.013,0.034
"P06","Siempre",0.277,0.23,0.234,0.168
"P06","Casi siempre",0.358,0.347,0.351,0.312
"P06","Casi nunca",0.3,0.328,0.295,0.341
"P06","Nunca, pero esta es una excepción",0.065,0.095,0.12,0.179
"P08","Unión por la Patria",0.721,0.715,0.232,0.462
"P08","Juntos por el Cambio",0.091,0.11,0.436,0.071
"P08","De los Liberales libertarios",0.036,0.046,0.18,0.088
"P08","De la Izquierda",0.051,0.057,0.032,0.054
"P08","Hacemos por nuestro país",0,0.019,0.006,0.007
"P08","Otro",0.07,0.003,0.026,0.033
"P08","En blanco",0.003,0,0.032,0.042
"P08","No sabe",0.028,0.05,0.056,0.243
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Julio Alak a intendente por Unión por la Patria",0.48,0.547,0.167,0.254
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Guillermo Escudero a intendente por Unión por la Patria",0.144,0.031,0.035,0.04
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Gaston Castagneto a intendente por Unión por la Patria",0.059,0.053,0.015,0.089
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.101,0.122,0.031,0.165
"P09","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Juan Pablo Allan a intendente por Juntos por el Cambio",0.064,0.03,0.265,0.055
"P09","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Julio Garro a intendente por Juntos por el Cambio",0.043,0.028,0.185,0.049
"P09","Javier Milei a presidente, Carolina Piparo a gobernadora y Luciano Guma a intendente por la Libertad Avanza",0.092,0.099,0.173,0.074
"P09","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.006,0.052,0.033,0.058
"P09","Otro",0,0.002,0.035,0.064
"P09","No sabe",0.011,0.036,0.061,0.152
"P12","Si",0.455,0.441,0.518,0.575
"P12","No",0.545,0.559,0.482,0.425
"P13","Julio Alak a intendente por Unión por la Patria",0.42,0.329,0.131,0.262
"P13","Guillermo Escudero a intendente por Unión por la Patria",0.179,0.012,0.008,0.009
"P13","Gaston Castagneto a intendente por Unión por la Patria",0.058,0.056,0.013,0.147
"P13","Juan Pablo Allan a intendente por Juntos por el Cambio",0.121,0.035,0.156,0.066
"P13","Julio Garro a intendente por Juntos por el Cambio",0.086,0.194,0.346,0.034
"P13","Luciano Guma a intendente por la Libertad Avanza",0.069,0.14,0.12,0.075
"P13","A los candidatos a intendente del Frente de Izquierda",0.032,0.048,0.038,0.104
"P13","Otro",0.028,0.056,0.06,0.104
"P13","No sabe",0.007,0.13,0.128,0.199
"P16","Ninguno",0.042,0.631,0.393,0.281
"P16","Julio Alak a intendente por Unión por la Patria",0.54,0.141,0.072,0.12
