"var","categoria","Gran excedente habitual","Gran excedente excepcional","Pequeño excedente habitual","Pequeño excedente excepcional","Alcanza gastos familia","No alcanza gastos familia","Solo NBFamiliares","No alcanza NBFamiliares","No sabe"
"P11","A Tolosa Paz por el Frente de todos",0.219,0.661,0.589,0.699,0.328,0.359,0.358,0.266,0.242
"P11","A Santilli y Manes por Juntos",0.781,0,0.201,0.301,0.524,0.357,0.414,0.402,0.546
"P11","A Del Caño por el Frente de Izquierda",0,0.339,0,0,0.015,0.027,0.031,0.062,0
"P11","A Espert por Avanza libertad",0,0,0.174,0,0.089,0.094,0.072,0.06,0
"P11","A Randazo por “Vamos con vos""",0,0,0,0,0,0.042,0.011,0.013,0
"P11","A Hotton por “+Valores”",0,0,0,0,0,0.004,0.007,0.05,0
"P11","Votaría en blanco o anularía",0,0,0.036,0,0.044,0.117,0.107,0.147,0.212
