"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","Del Frente de Todos y el peronismo",0.206,0.034,0.21,0.486,0.453,0.198
"P06","De Juntos por el cambio",0.489,0.334,0.219,0.131,0.118,0.003
"P06","De los Liberales libertarios",0.151,0.361,0.269,0.201,0.139,0.133
"P06","De la Izquierda",0.038,0,0.04,0.023,0.105,0.156
"P06","No sabe",0.116,0.271,0.262,0.159,0.185,0.51
"P07","A Alberto Fernández",0.907,1,0.5,0.201,0.145,0.36
"P07","A Sergio Massa",0.041,0,0.101,0.055,0.16,0.058
"P07","A algún candidato del peronismo",0,0,0.139,0.27,0.252,0.482
"P07","A algún candidato del kirchnerismo",0.052,0,0.26,0.474,0.443,0.1
"P08","A Alberto Fernández",0.341,0.584,0.096,0.139,0.064,0.36
"P08","A Sergio Massa",0.297,0.416,0.079,0.113,0.156,0
"P08","A algún candidato del peronismo",0,0,0.196,0.183,0.165,0.286
"P08","A Cristina Fernández de Kirchner",0.362,0,0.629,0.565,0.615,0.354
"P09","A Horacio Rodriguez Larreta",0.138,0.24,0.353,0.047,0.113,0
"P09","A Mauricio Macri",0.193,0.191,0.167,0.556,0.452,0
"P09","A Patricia Bullrich",0.391,0.238,0.365,0.129,0.335,0
"P09","A Facundo Manes",0.055,0.145,0.071,0.029,0.086,1
"P09","A Gerardo Morales",0.223,0.186,0.044,0.239,0.014,0
"P10","Eduardo Costa por Cambia Santa Cruz",0.542,0.286,0.055,0.054,0.039,0.076
"P10","Máximo Kirchner por el Frente de Todos",0.124,0.035,0.131,0.146,0.133,0.104
"P10","Pablo Grasso por el Frente de Todos",0.025,0.045,0.101,0.238,0.228,0.091
"P10","Javier Belloni por el Frente de Todos",0.126,0.055,0.119,0.174,0.116,0.064
"P10","Pablo González por el Frente de Todos",0.038,0.04,0.017,0.032,0.063,0
"P10","Fernando Cotillo por el Frente de Todos",0,0.019,0.041,0.017,0.005,0
"P10","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.07,0.14,0.262,0.195,0.231,0.311
"P10","Roxana Reyes por Cambia Santa Cruz",0.07,0.241,0.104,0.039,0.03,0.034
"P10","No sabe",0.005,0.139,0.17,0.105,0.155,0.32
"P11","Eduardo Costa por Cambia Santa Cruz",0.491,0.34,0.101,0.069,0.047,0
"P11","Pablo Grasso por el Frente de Todos",0.082,0.046,0.15,0.194,0.249,0.091
"P11","Javier Belloni por el Frente de Todos",0.049,0.028,0.107,0.174,0.109,0.11
"P11","Alicia Kirchner por el Frente de Todos",0.115,0.02,0.088,0.113,0.094,0.084
"P11","Pablo González por el Frente de Todos",0.038,0.017,0.023,0.045,0.065,0
"P11","Fernando Cotillo por el Frente de Todos",0,0.019,0.046,0.017,0.004,0.019
"P11","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.092,0.195,0.201,0.192,0.257,0.228
"P11","Roxana Reyes por Cambia Santa Cruz",0.133,0.241,0.129,0.068,0.036,0.035
"P11","No sabe",0,0.094,0.155,0.128,0.139,0.433
"P12","Eduardo Costa por Cambia Santa Cruz",0.493,0.333,0.107,0.073,0.047,0
"P12","Javier Belloni por el Frente de Todos",0.103,0.022,0.082,0.209,0.159,0.129
"P12","Pablo Grasso por el Frente de Todos",0.031,0.073,0.161,0.285,0.226,0.056
