"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","Del Frente de Todos y el peronismo",0.505,0.466,0.416,0.282,0.183,0.368
"P06","De Juntos por el cambio",0.263,0.134,0.146,0.245,0.288,0.046
"P06","De los Liberales libertarios",0.121,0.034,0.188,0.261,0.26,0.171
"P06","De la Izquierda",0,0.059,0.016,0.054,0.092,0.099
"P06","No sabe",0.111,0.307,0.234,0.158,0.177,0.316
"P07","A Alberto Fernández",0.082,0.173,0.283,0.311,0.175,0.429
"P07","A Sergio Massa",0.37,0.123,0.037,0.072,0.091,0.139
"P07","A algún candidato del peronismo",0.145,0.099,0.156,0.403,0.306,0.359
"P07","A algún candidato del kirchnerismo",0.403,0.605,0.524,0.214,0.428,0.073
"P08","A Alberto Fernández",0.068,0.101,0.069,0.207,0.083,0.269
"P08","A Sergio Massa",0.371,0.125,0.085,0.105,0.066,0.271
"P08","A algún candidato del peronismo",0.116,0.035,0.138,0.414,0.187,0.125
"P08","A Cristina Fernández de Kirchner",0.445,0.739,0.708,0.274,0.664,0.335
"P09","A Horacio Rodriguez Larreta",0.171,1,0.341,0.028,0.151,0.164
"P09","A Mauricio Macri",0.009,0,0.397,0.421,0.271,0.236
"P09","A Patricia Bullrich",0.811,0,0.197,0.278,0.33,0.205
"P09","A Facundo Manes",0.009,0,0.037,0.033,0.094,0.395
"P09","A Gerardo Morales",0,0,0.028,0.24,0.154,0
"P10","Eduardo Costa por Cambia Santa Cruz",0.263,0.048,0.053,0.118,0.218,0.018
"P10","Máximo Kirchner por el Frente de Todos",0.318,0.084,0.12,0.155,0.041,0.177
"P10","Pablo Grasso por el Frente de Todos",0.11,0.135,0.213,0.143,0.136,0.166
"P10","Javier Belloni por el Frente de Todos",0.105,0.081,0.198,0.143,0.07,0.075
"P10","Pablo González por el Frente de Todos",0.023,0.074,0.036,0.035,0.023,0.022
"P10","Fernando Cotillo por el Frente de Todos",0.102,0.076,0.007,0.028,0,0
"P10","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.025,0.303,0.179,0.146,0.257,0.303
"P10","Roxana Reyes por Cambia Santa Cruz",0.042,0.015,0.083,0.115,0.074,0.041
"P10","No sabe",0.012,0.184,0.111,0.117,0.181,0.198
"P11","Eduardo Costa por Cambia Santa Cruz",0.263,0.029,0.094,0.193,0.201,0.005
"P11","Pablo Grasso por el Frente de Todos",0.274,0.167,0.24,0.126,0.138,0.124
"P11","Javier Belloni por el Frente de Todos",0.145,0.12,0.169,0.111,0.05,0.09
"P11","Alicia Kirchner por el Frente de Todos",0.132,0.055,0.113,0.117,0.043,0.091
"P11","Pablo González por el Frente de Todos",0.023,0.074,0.032,0.025,0.028,0.071
"P11","Fernando Cotillo por el Frente de Todos",0.082,0.075,0.008,0,0.002,0.062
"P11","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.025,0.34,0.153,0.16,0.27,0.219
"P11","Roxana Reyes por Cambia Santa Cruz",0.049,0.015,0.089,0.15,0.116,0.049
"P11","No sabe",0.007,0.125,0.102,0.118,0.152,0.289
"P12","Eduardo Costa por Cambia Santa Cruz",0.195,0.03,0.073,0.209,0.222,0.005
"P12","Javier Belloni por el Frente de Todos",0.118,0.173,0.199,0.103,0.076,0.162
"P12","Pablo Grasso por el Frente de Todos",0.346,0.102,0.232,0.188,0.113,0.17
"P12","Pablo González por el Frente de Todos",0.117,0.057,0.081,0.038,0.036,0.02
"P12","Fernando Cotillo por el Frente de Todos",0.076,0.076,0.018,0.034,0.01,0.038
"P12","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.074,0.216,0.119,0.109,0.22,0.256
"P12","Roxana Reyes por Cambia Santa Cruz",0.038,0.138,0.12,0.114,0.169,0.125
"P12","No sabe",0.036,0.208,0.158,0.205,0.154,0.224
"P13","Lo votaría",0.443,0.204,0.168,0.135,0.075,0.222
"P13","Puede que lo vote",0.036,0.288,0.227,0.082,0.073,0.081
"P13","Nunca lo votaría",0.5,0.42,0.503,0.717,0.798,0.419
"P13","No sabe",0.021,0.088,0.102,0.066,0.054,0.278
"P14","Lo votaría",0.465,0.342,0.22,0.104,0.059,0.193
"P14","Puede que lo vote",0.07,0.188,0.21,0.109,0.034,0.174
"P14","Nunca lo votaría",0.452,0.385,0.457,0.725,0.841,0.406
"P14","No sabe",0.013,0.085,0.113,0.062,0.066,0.227
"P15","Lo votaría",0.486,0.095,0.116,0.204,0.21,0.085
"P15","Puede que lo vote",0,0.234,0.122,0.208,0.168,0.07
"P15","Nunca lo votaría",0.394,0.627,0.609,0.568,0.508,0.434
"P15","No sabe",0.12,0.044,0.153,0.02,0.114,0.411
"P16","Lo votaría",0.237,0.241,0.138,0.217,0.308,0.316
"P16","Puede que lo vote",0.102,0.28,0.21,0.199,0.084,0.174
"P16","Nunca lo votaría",0.548,0.451,0.55,0.54,0.558,0.296
"P16","No sabe",0.113,0.028,0.102,0.044,0.05,0.214
"P17","Lo votaría",0.349,0.168,0.117,0.042,0.073,0.065
"P17","Puede que lo vote",0.192,0.385,0.189,0.08,0.069,0.115
"P17","Nunca lo votaría",0.379,0.39,0.588,0.822,0.809,0.455
"P17","No sabe",0.08,0.057,0.106,0.056,0.049,0.365
"P18","Lo votaría",0.329,0.264,0.242,0.137,0.085,0.115
"P18","Puede que lo vote",0.194,0.351,0.184,0.113,0.146,0.141
"P18","Nunca lo votaría",0.477,0.334,0.499,0.696,0.696,0.334
"P18","No sabe",0,0.051,0.075,0.054,0.073,0.41
"P19","Lo votaría",0.279,0.048,0.093,0.286,0.211,0.048
"P19","Puede que lo vote",0.059,0.164,0.128,0.099,0.115,0.1
"P19","Nunca lo votaría",0.583,0.744,0.728,0.578,0.613,0.534
"P19","No sabe",0.079,0.044,0.051,0.037,0.061,0.318
"P20","Lo votaría",0.287,0.1,0.294,0.16,0.128,0.221
"P20","Puede que lo vote",0.061,0.435,0.163,0.104,0.153,0.171
"P20","Nunca lo votaría",0.566,0.415,0.466,0.656,0.66,0.229
"P20","No sabe",0.086,0.05,0.077,0.08,0.059,0.379
"P21","Lo votaría",0.366,0.16,0.025,0.036,0.017,0
"P21","Puede que lo vote",0.24,0.441,0.091,0.012,0.01,0.106
"P21","Nunca lo votaría",0.314,0.37,0.769,0.908,0.945,0.36
"P21","No sabe",0.08,0.029,0.115,0.044,0.028,0.534
"P22","Muy buena",0.264,0.154,0.145,0.018,0.025,0.015
"P22","Buena",0.257,0.25,0.093,0.057,0.04,0.06
"P22","Ni buena ni mala",0.243,0.391,0.602,0.436,0.243,0.223
"P22","Mala",0.046,0.106,0.069,0.404,0.267,0.099
"P22","Muy mala",0.086,0.09,0.029,0.064,0.362,0.038
"P22","No sabe",0.104,0.009,0.062,0.021,0.063,0.565
"P23","Muy buena",0.466,0.23,0.227,0.089,0.045,0.095
"P23","Buena",0.055,0.107,0.142,0.077,0.029,0.114
