"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.262,0.235,0.285,0.147,0.271,0.29,0.287,0.225,0.258,0.303,0.254,0.278,0.515,0.064,0.142
"Patricia Bullrich por Juntos por el Cambio",0.352,0.35,0.354,0.252,0.269,0.422,0.502,0.363,0.344,0.355,0.37,0.316,0.135,0.661,0.508
"Javier Milei por los liberales libertarios",0.169,0.236,0.112,0.283,0.234,0.089,0.066,0.177,0.183,0.141,0.181,0.145,0.065,0.197,0.146
"Al candidato del Frente de Izquierda",0.047,0.054,0.041,0.087,0.058,0.028,0.019,0.029,0.049,0.06,0.043,0.054,0.072,0.004,0.053
"No sabe",0.17,0.125,0.208,0.231,0.168,0.171,0.126,0.206,0.166,0.141,0.152,0.207,0.213,0.074,0.151
