"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.36,0.316,0.396,0.358,0.378,0.356,0.329,0.304,0.364,0.403,0.35,0.38,0.716,0.07,0.189
"Patricia Bullrich por Juntos por el Cambio",0.469,0.508,0.436,0.332,0.452,0.502,0.544,0.505,0.472,0.432,0.493,0.419,0.139,0.836,0.562
"No sabe",0.171,0.176,0.168,0.31,0.17,0.142,0.127,0.191,0.164,0.165,0.157,0.201,0.145,0.094,0.249
