"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Seguro lo votaria",0.107,0.133,0.085,0.105,0.107,0.084,0.136,0.061,0.124,0.12,0.113,0.094,0.085,0.113,0.05
"Quizás lo votaría",0.358,0.359,0.357,0.273,0.393,0.382,0.321,0.359,0.362,0.353,0.395,0.28,0.366,0.355,0.307
"Nunca lo votaría",0.535,0.508,0.558,0.622,0.5,0.534,0.543,0.58,0.514,0.527,0.492,0.626,0.549,0.532,0.643
