"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.364,0.425,0.497,0.116
"P04","Realizo changas o trabajos de vez en cuando",0.182,0.161,0.186,0.112
"P04","No tengo trabajo",0.174,0.15,0.136,0.45
"P04","Soy jubilado o pensionado",0.28,0.264,0.181,0.322
"P05","1",0.332,0.283,0.191,0.163
"P05","2",0.088,0.055,0.054,0
"P05","3",0.108,0.038,0.036,0.057
"P05","4",0.091,0.078,0.04,0.137
"P05","5",0.221,0.326,0.168,0.516
"P05","6",0.039,0.046,0.085,0.066
"P05","7",0.029,0.054,0.122,0
"P05","8",0.017,0.014,0.074,0
"P05","9",0.075,0.106,0.23,0.061
"P06","1",0.155,0.128,0.385,0.167
"P06","2",0.047,0.017,0.064,0.066
"P06","3",0.013,0.02,0.065,0.057
"P06","4",0.044,0.032,0.048,0
"P06","5",0.203,0.267,0.157,0.516
"P06","6",0.039,0.04,0.025,0
"P06","7",0.106,0.153,0.043,0
"P06","8",0.089,0.047,0.04,0.194
"P06","9",0.304,0.296,0.173,0
"P07","1",0.224,0.212,0.58,0.647
"P07","2",0.047,0.014,0.02,0
"P07","3",0.023,0.029,0.028,0.057
"P07","4",0.009,0.032,0.029,0
"P07","5",0.115,0.168,0.094,0.066
"P07","6",0.043,0.034,0.017,0
"P07","7",0.073,0.047,0.028,0.04
"P07","8",0.057,0.061,0.02,0.057
"P07","9",0.409,0.403,0.184,0.133
"P09","Del Frente de Todos y el peronismo",0.048,0.075,0.637,0.475
"P09","De Juntos por el cambio",0.694,0.424,0.063,0.072
"P09","De los Liberales libertarios",0.174,0.285,0.153,0.04
"P09","De la Izquierda",0.004,0.011,0.052,0.066
"P09","No sabe",0.08,0.205,0.095,0.347
"P10","A Alberto Fernández",0.023,0.205,0.12,0.934
"P10","A Sergio Massa",0.078,0.501,0.216,0.066
"P10","A algún candidato del peronismo",0.607,0.227,0.093,0
"P10","A algún candidato del kirchnerismo",0.292,0.067,0.571,0
"P11","A Alberto Fernández",0.164,0.068,0.066,0.788
"P11","A Sergio Massa",0.288,0.501,0.144,0
"P11","A algún candidato del peronismo",0.235,0.363,0.074,0
"P11","A Cristina Fernández de Kirchner",0.313,0.068,0.716,0.212
"P12","A Horacio Rodriguez Larreta",0.226,0.14,0.339,1
"P12","A Mauricio Macri",0.344,0.31,0.21,0
"P12","A Patricia Bullrich",0.38,0.408,0.346,0
"P12","A Facundo Manes",0.034,0.051,0.105,0
"P12","A Gerardo Morales",0.016,0.091,0,0
"P13","Seguro lo votaria",0.083,0.071,0.153,0
"P13","Quizás lo votaría",0.405,0.378,0.149,1
"P13","Nunca lo votaría",0.512,0.551,0.698,0
"P14","Lo votaría",0.509,0.216,0.034,0
"P14","Puede que lo vote",0.256,0.349,0.079,0.041
"P14","Nunca lo votaría",0.165,0.317,0.807,0.428
"P14","No sabe",0.07,0.118,0.08,0.531
"P15","Lo votaría",0.095,0.087,0.211,0.143
"P15","Puede que lo vote",0.047,0.063,0.332,0.173
"P15","Nunca lo votaría",0.839,0.786,0.37,0.587
"P15","No sabe",0.019,0.064,0.087,0.097
"P16","Lo votaría",0.003,0.024,0.137,0.531
"P16","Puede que lo vote",0.025,0.038,0.38,0.066
"P16","Nunca lo votaría",0.957,0.851,0.375,0.287
"P16","No sabe",0.015,0.087,0.108,0.116
"P17","La votaría",0.019,0.035,0.608,0.172
"P17","Puede que la vote",0.007,0.032,0.079,0.066
"P17","Nunca la votaría",0.969,0.881,0.304,0.762
"P17","No sabe",0.005,0.052,0.009,0
"P18","Lo votaría",0.264,0.126,0.068,0.072
"P18","Puede que lo vote",0.438,0.358,0.081,0.066
"P18","Nunca lo votaría",0.268,0.413,0.834,0.175
"P18","No sabe",0.03,0.103,0.017,0.687
"P19","Lo votaría",0.147,0.116,0.036,0
"P19","Puede que lo vote",0.323,0.32,0.143,0.172
"P19","Nunca lo votaría",0.464,0.464,0.712,0.151
"P19","No sabe",0.066,0.1,0.109,0.677
"P20","La votaría",0.563,0.417,0.072,0.078
"P20","Puede que la vote",0.28,0.273,0.105,0.497
"P20","Nunca la votaría",0.138,0.234,0.808,0.32
"P20","No sabe",0.019,0.076,0.015,0.105
"P21","Lo votaría",0.234,0.304,0.123,0.041
"P21","Puede que lo vote",0.308,0.241,0.07,0.137
"P21","Nunca lo votaría",0.426,0.357,0.789,0.357
"P21","No sabe",0.032,0.098,0.018,0.465
"P22","La votaría",0.331,0.061,0.029,0.094
"P22","Puede que la vote",0.433,0.354,0.03,0.072
"P22","Nunca la votaría",0.174,0.434,0.909,0.263
"P22","No sabe",0.062,0.151,0.032,0.571
"P23","Mauricio Macri por Juntos por el Cambio",0.215,0.153,0.017,0
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.115,0.07,0.016,0
"P23","Patricia Bullrich por Juntos por el Cambio",0.376,0.327,0.061,0.072
"P23","María Eugenia Vidal por Juntos por el Cambio",0.08,0.028,0.004,0
"P23","Facundo Manes por Juntos por el Cambio",0.039,0.05,0.037,0
"P23","Alberto Fernández por el Frente de Todos",0.006,0.035,0.219,0.475
"P23","Sergio Massa por el Frente de Todos",0.011,0.048,0.336,0.057
"P23","Javier Milei por los liberales libertarios",0.128,0.206,0.111,0.04
"P23","Al candidato del Frente de Izquierda",0.01,0.011,0.076,0
"P23","No sabe",0.02,0.072,0.123,0.356
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.203,0.137,0.022,0.072
"P24","Mauricio Macri por Juntos por el Cambio",0.468,0.305,0.047,0
"P24","Alberto Fernández por el Frente de Todos",0.023,0.035,0.208,0.384
"P24","Sergio Massa por el Frente de Todos",0.021,0.075,0.343,0.071
"P24","Javier Milei por los liberales libertarios",0.178,0.281,0.141,0.04
"P24","Al candidato del Frente de Izquierda",0.029,0.018,0.078,0
"P24","No sabe",0.078,0.149,0.161,0.433
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.186,0.134,0.019,0.072
"P25","Patricia Bullrich por Juntos por el Cambio",0.571,0.378,0.075,0.425
"P25","Alberto Fernández por el Frente de Todos",0.003,0.024,0.214,0.081
"P25","Sergio Massa por el Frente de Todos",0.017,0.072,0.377,0.034
"P25","Javier Milei por los liberales libertarios",0.155,0.269,0.12,0.041
"P25","Al candidato del Frente de Izquierda",0.017,0.015,0.072,0
"P25","No sabe",0.051,0.108,0.123,0.347
"P26","Sergio Massa por el Frente de Todos",0.024,0.086,0.518,0.324
"P26","Mauricio Macri por Juntos por el Cambio",0.667,0.388,0.05,0.37
"P26","Javier Milei por los liberales libertarios",0.206,0.326,0.157,0.04
"P26","Al candidato del Frente de Izquierda",0.011,0.017,0.079,0
"P26","No sabe",0.092,0.183,0.196,0.266
"P27","Alberto Fernández por el Frente de Todos",0.023,0.07,0.512,0.488
"P27","Mauricio Macri por Juntos por el Cambio",0.7,0.432,0.054,0
"P27","Javier Milei por los liberales libertarios",0.202,0.278,0.162,0.039
"P27","Al candidato del Frente de Izquierda",0.011,0.015,0.085,0.055
"P27","No sabe",0.064,0.205,0.187,0.418
"P28","Alberto Fernández por el Frente de Todos",0.011,0.04,0.514,0.475
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.597,0.364,0.063,0.109
"P28","Javier Milei por los liberales libertarios",0.288,0.365,0.156,0.04
"P28","Al candidato del Frente de Izquierda",0.015,0.028,0.077,0.057
"P28","No sabe",0.089,0.203,0.19,0.319
"P29","Sergio Massa por el Frente de Todos",0.017,0.086,0.519,0.219
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.605,0.37,0.064,0.36
