"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.4,0.361,0.501,0.347
"P04","Realizo changas o trabajos de vez en cuando",0.153,0.254,0.166,0.042
"P04","No tengo trabajo",0.152,0.145,0.153,0.364
"P04","Soy jubilado o pensionado",0.295,0.24,0.18,0.247
"P05","1",0.381,0.218,0.181,0.439
"P05","2",0.058,0.053,0.073,0
"P05","3",0.083,0.073,0.038,0.059
"P05","4",0.091,0.084,0.038,0.069
"P05","5",0.233,0.329,0.152,0.307
"P05","6",0.037,0.054,0.087,0
"P05","7",0.026,0.067,0.12,0.039
"P05","8",0.012,0.016,0.079,0
"P05","9",0.079,0.106,0.232,0.087
"P06","1",0.165,0.198,0.363,0.342
"P06","2",0.055,0.017,0.065,0.069
"P06","3",0.016,0.021,0.064,0.083
"P06","4",0.042,0.066,0.037,0
"P06","5",0.206,0.244,0.16,0.245
"P06","6",0.033,0.039,0.027,0
"P06","7",0.114,0.124,0.047,0
"P06","8",0.062,0.077,0.047,0
"P06","9",0.307,0.214,0.19,0.261
"P07","1",0.253,0.277,0.563,0.312
"P07","2",0.047,0.012,0.021,0
"P07","3",0.014,0.034,0.031,0.059
"P07","4",0.015,0.031,0.024,0
"P07","5",0.103,0.165,0.102,0.069
"P07","6",0.04,0.052,0.009,0
"P07","7",0.053,0.066,0.032,0.042
"P07","8",0.038,0.07,0.027,0
"P07","9",0.437,0.293,0.191,0.518
"P09","Del Frente de Todos y el peronismo",0.056,0.153,0.644,0.128
"P09","De Juntos por el cambio",0.704,0.369,0.051,0.375
"P09","De los Liberales libertarios",0.166,0.245,0.16,0.067
"P09","De la Izquierda",0.015,0.025,0.047,0.069
"P09","No sabe",0.059,0.208,0.098,0.361
"P10","A Alberto Fernández",0.074,0.339,0.105,1
"P10","A Sergio Massa",0.139,0.288,0.215,0
"P10","A algún candidato del peronismo",0.723,0.203,0.082,0
"P10","A algún candidato del kirchnerismo",0.064,0.17,0.598,0
"P11","A Alberto Fernández",0.193,0.121,0.067,0.215
"P11","A Sergio Massa",0.314,0.211,0.148,0
"P11","A algún candidato del peronismo",0.418,0.257,0.059,0
"P11","A Cristina Fernández de Kirchner",0.075,0.411,0.726,0.785
"P12","A Horacio Rodriguez Larreta",0.275,0.058,0.124,0.56
"P12","A Mauricio Macri",0.306,0.336,0.404,0.098
"P12","A Patricia Bullrich",0.354,0.558,0.246,0.07
"P12","A Facundo Manes",0.031,0.03,0.214,0
"P12","A Gerardo Morales",0.034,0.018,0.012,0.272
"P13","Seguro lo votaria",0.096,0.072,0.078,0
"P13","Quizás lo votaría",0.392,0.34,0.321,0.272
"P13","Nunca lo votaría",0.512,0.588,0.601,0.728
"P14","Lo votaría",0.451,0.24,0.05,0.037
"P14","Puede que lo vote",0.247,0.261,0.101,0.149
"P14","Nunca lo votaría",0.221,0.367,0.775,0.597
"P14","No sabe",0.081,0.132,0.074,0.217
"P15","Lo votaría",0.105,0.098,0.208,0.063
"P15","Puede que lo vote",0.064,0.096,0.327,0.387
"P15","Nunca lo votaría",0.81,0.734,0.385,0.3
"P15","No sabe",0.021,0.072,0.08,0.25
"P16","Lo votaría",0.008,0.067,0.131,0.187
"P16","Puede que lo vote",0.04,0.113,0.369,0
"P16","Nunca lo votaría",0.928,0.764,0.389,0.483
"P16","No sabe",0.024,0.056,0.111,0.33
"P17","La votaría",0.016,0.121,0.614,0.187
"P17","Puede que la vote",0.009,0.048,0.071,0.148
"P17","Nunca la votaría",0.959,0.793,0.307,0.567
"P17","No sabe",0.016,0.038,0.008,0.098
"P18","Lo votaría",0.34,0.034,0.052,0
"P18","Puede que lo vote",0.418,0.449,0.032,0.379
"P18","Nunca lo votaría",0.199,0.4,0.908,0.31
"P18","No sabe",0.043,0.117,0.008,0.311
"P19","Lo votaría",0.173,0.088,0.027,0.166
"P19","Puede que lo vote",0.343,0.271,0.138,0.218
"P19","Nunca lo votaría",0.43,0.482,0.74,0.148
"P19","No sabe",0.054,0.159,0.095,0.468
"P20","La votaría",0.52,0.41,0.079,0.269
"P20","Puede que la vote",0.264,0.237,0.125,0.218
"P20","Nunca la votaría",0.183,0.293,0.787,0.513
"P20","No sabe",0.033,0.06,0.009,0
"P21","Lo votaría",0.219,0.239,0.144,0.126
"P21","Puede que lo vote",0.3,0.233,0.067,0.092
"P21","Nunca lo votaría",0.428,0.445,0.775,0.597
"P21","No sabe",0.053,0.083,0.014,0.185
"P22","La votaría",0.283,0.129,0.032,0
"P22","Puede que la vote",0.4,0.303,0.053,0.106
"P22","Nunca la votaría",0.25,0.413,0.886,0.666
"P22","No sabe",0.067,0.155,0.029,0.228
"P23","Mauricio Macri por Juntos por el Cambio",0.226,0.105,0.023,0.037
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.16,0.017,0.004,0
"P23","Patricia Bullrich por Juntos por el Cambio",0.346,0.372,0.042,0.023
"P23","María Eugenia Vidal por Juntos por el Cambio",0.067,0.049,0.002,0
"P23","Facundo Manes por Juntos por el Cambio",0.03,0.052,0.037,0.203
"P23","Alberto Fernández por el Frente de Todos",0.005,0.106,0.212,0.128
"P23","Sergio Massa por el Frente de Todos",0.034,0.071,0.326,0.084
"P23","Javier Milei por los liberales libertarios",0.094,0.148,0.147,0.126
"P23","Al candidato del Frente de Izquierda",0.013,0.017,0.081,0
"P23","No sabe",0.025,0.063,0.126,0.399
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.279,0.037,0.007,0
"P24","Mauricio Macri por Juntos por el Cambio",0.436,0.342,0.036,0.06
"P24","Alberto Fernández por el Frente de Todos",0.02,0.108,0.197,0.128
"P24","Sergio Massa por el Frente de Todos",0.034,0.118,0.332,0
"P24","Javier Milei por los liberales libertarios",0.144,0.217,0.172,0.292
