"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.408,0.372,0.496,0.132
"P04","Realizo changas o trabajos de vez en cuando",0.194,0.248,0.143,0.204
"P04","No tengo trabajo",0.206,0.121,0.141,0.056
"P04","Soy jubilado o pensionado",0.192,0.259,0.22,0.608
"P05","1",0.378,0.3,0.15,0.445
"P05","2",0.098,0.076,0.041,0.044
"P05","3",0.095,0.079,0.034,0.014
"P05","4",0.086,0.088,0.038,0.146
"P05","5",0.203,0.291,0.188,0.242
"P05","6",0.009,0.031,0.109,0.031
"P05","7",0.022,0.047,0.129,0.018
"P05","8",0.023,0.01,0.074,0
"P05","9",0.086,0.078,0.237,0.06
"P06","1",0.107,0.203,0.384,0.316
"P06","2",0.034,0.034,0.068,0.061
"P06","3",0.013,0.019,0.068,0
"P06","4",0.036,0.034,0.054,0
"P06","5",0.18,0.225,0.183,0.29
"P06","6",0.027,0.047,0.029,0
"P06","7",0.083,0.104,0.071,0.029
"P06","8",0.095,0.07,0.029,0.119
"P06","9",0.425,0.264,0.114,0.185
"P07","1",0.179,0.248,0.6,0.454
"P07","2",0.016,0.03,0.034,0
"P07","3",0.012,0.036,0.032,0
"P07","4",0.018,0.044,0.017,0
"P07","5",0.137,0.125,0.096,0.081
"P07","6",0.047,0.036,0.015,0
"P07","7",0.073,0.054,0.027,0.054
"P07","8",0.065,0.049,0.018,0.081
"P07","9",0.453,0.378,0.161,0.33
"P09","Del Frente de Todos y el peronismo",0.032,0.098,0.649,0.273
"P09","De Juntos por el cambio",0.341,0.608,0.19,0.478
"P09","De los Liberales libertarios",0.558,0.097,0.007,0
"P09","De la Izquierda",0.012,0,0.053,0.031
"P09","No sabe",0.057,0.197,0.101,0.218
"P10","A Alberto Fernández",0.1,0.263,0.108,0.945
"P10","A Sergio Massa",0.379,0.225,0.215,0.055
"P10","A algún candidato del peronismo",0.486,0.376,0.094,0
"P10","A algún candidato del kirchnerismo",0.035,0.136,0.583,0
"P11","A Alberto Fernández",0.287,0.175,0.067,0.049
"P11","A Sergio Massa",0.379,0.184,0.156,0
"P11","A algún candidato del peronismo",0.267,0.427,0.065,0
"P11","A Cristina Fernández de Kirchner",0.067,0.214,0.712,0.951
"P12","A Horacio Rodriguez Larreta",0.234,0.156,0.296,0.117
"P12","A Mauricio Macri",0.307,0.31,0.317,0.7
"P12","A Patricia Bullrich",0.409,0.47,0.263,0.183
"P12","A Facundo Manes",0.038,0.051,0.051,0
"P12","A Gerardo Morales",0.012,0.013,0.073,0
"P13","Seguro lo votaria",0.215,0.058,0.005,0.032
"P13","Quizás lo votaría",0.558,0.413,0.12,0.598
"P13","Nunca lo votaría",0.227,0.529,0.875,0.37
"P14","Lo votaría",0.285,0.373,0.107,0.266
"P14","Puede que lo vote",0.291,0.257,0.084,0.179
"P14","Nunca lo votaría",0.331,0.261,0.737,0.398
"P14","No sabe",0.093,0.109,0.072,0.157
"P15","Lo votaría",0.083,0.106,0.213,0.134
"P15","Puede que lo vote",0.046,0.088,0.327,0.153
"P15","Nunca lo votaría",0.85,0.757,0.375,0.527
"P15","No sabe",0.021,0.049,0.085,0.186
"P16","Lo votaría",0.009,0.032,0.131,0.273
"P16","Puede que lo vote",0.032,0.051,0.379,0.031
"P16","Nunca lo votaría",0.944,0.865,0.374,0.56
"P16","No sabe",0.015,0.052,0.116,0.136
"P17","La votaría",0.012,0.064,0.607,0.273
"P17","Puede que la vote",0.015,0.031,0.076,0.031
"P17","Nunca la votaría",0.966,0.879,0.302,0.696
"P17","No sabe",0.007,0.026,0.015,0
"P18","Lo votaría",0.131,0.199,0.119,0.162
"P18","Puede que lo vote",0.347,0.378,0.123,0.238
"P18","Nunca lo votaría",0.486,0.357,0.735,0.274
"P18","No sabe",0.036,0.066,0.023,0.326
"P19","Lo votaría",0.07,0.139,0.07,0.065
"P19","Puede que lo vote",0.3,0.312,0.159,0.154
"P19","Nunca lo votaría",0.582,0.452,0.654,0.388
"P19","No sabe",0.048,0.097,0.117,0.393
"P20","La votaría",0.423,0.513,0.115,0.218
"P20","Puede que la vote",0.358,0.227,0.081,0.235
"P20","Nunca la votaría",0.189,0.21,0.792,0.413
"P20","No sabe",0.03,0.05,0.012,0.134
"P21","Lo votaría",0.565,0.115,0.009,0.042
"P21","Puede que lo vote",0.331,0.318,0.027,0.15
"P21","Nunca lo votaría",0.071,0.482,0.947,0.584
