"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.281,0.265,0.295,0.242,0.277,0.307,0.283,0.339,0.25,0.273,0.274,0.295,0.584,0.043,0.062
"Mauricio Macri por Juntos por el Cambio",0.304,0.287,0.318,0.2,0.217,0.379,0.447,0.286,0.306,0.317,0.318,0.275,0.073,0.667,0.201
"Javier Milei por los liberales libertarios",0.19,0.272,0.121,0.291,0.257,0.104,0.106,0.199,0.197,0.173,0.207,0.158,0.07,0.202,0.29
"Al candidato del Frente de Izquierda",0.052,0.056,0.048,0.065,0.075,0.033,0.021,0.05,0.045,0.063,0.051,0.054,0.076,0.008,0.084
"No sabe",0.173,0.12,0.218,0.202,0.174,0.177,0.143,0.126,0.202,0.174,0.15,0.218,0.197,0.08,0.363
