"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.276,0.28,0.273,0.233,0.297,0.287,0.264,0.357,0.237,0.247,0.283,0.264,0.223,0.344,0.264
"2",0.068,0.055,0.08,0.071,0.075,0.06,0.057,0.056,0.088,0.048,0.066,0.071,0.065,0.06,0.044
"3",0.063,0.065,0.062,0.093,0.058,0.056,0.053,0.053,0.069,0.065,0.07,0.05,0.027,0.091,0.08
"4",0.058,0.065,0.052,0.042,0.041,0.057,0.117,0.054,0.056,0.069,0.052,0.072,0.037,0.09,0.076
"5",0.195,0.211,0.18,0.17,0.216,0.191,0.18,0.174,0.199,0.213,0.196,0.192,0.159,0.198,0.359
"6",0.05,0.053,0.047,0.066,0.041,0.054,0.045,0.02,0.062,0.063,0.048,0.053,0.072,0.044,0.059
"7",0.068,0.065,0.07,0.028,0.088,0.077,0.054,0.028,0.073,0.105,0.072,0.058,0.115,0.034,0.01
"8",0.038,0.031,0.045,0.032,0.029,0.052,0.048,0.027,0.035,0.058,0.04,0.035,0.065,0.015,0.021
"9",0.184,0.175,0.191,0.265,0.155,0.166,0.182,0.231,0.181,0.132,0.173,0.205,0.237,0.124,0.087
