"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.276,0.256,0.294,0.242,0.251,0.3,0.319,0.265,0.264,0.306,0.267,0.296,0.528,0.095,0.077
"Patricia Bullrich por Juntos por el Cambio",0.336,0.314,0.355,0.195,0.271,0.419,0.455,0.348,0.322,0.348,0.351,0.307,0.128,0.638,0.346
"Javier Milei por los liberales libertarios",0.173,0.252,0.105,0.272,0.25,0.084,0.067,0.203,0.183,0.128,0.187,0.142,0.065,0.19,0.199
"Al candidato del Frente de Izquierda",0.058,0.065,0.052,0.121,0.064,0.036,0.031,0.038,0.057,0.078,0.049,0.076,0.083,0.005,0.127
"No sabe",0.157,0.113,0.194,0.17,0.164,0.161,0.128,0.146,0.174,0.14,0.146,0.179,0.196,0.072,0.251
