"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P04","Tengo trabajo estable",0.35,0.442,0.558,0.452,0.41,0.202
"P04","Realizo changas o trabajos de vez en cuando",0.176,0.138,0.193,0.157,0.197,0
"P04","No tengo trabajo",0.16,0.12,0.09,0.229,0.162,0.369
"P04","Soy jubilado o pensionado",0.314,0.3,0.159,0.162,0.231,0.429
"P05","1",0.224,0.161,0.172,0.195,0.324,0
"P05","2",0.094,0.048,0.056,0.055,0.069,0
"P05","3",0.005,0.032,0.009,0.052,0.089,0.251
"P05","4",0.037,0.053,0.004,0.03,0.097,0.118
"P05","5",0.126,0.122,0.209,0.257,0.243,0.388
"P05","6",0.011,0.104,0.108,0.083,0.038,0
"P05","7",0.097,0.147,0.16,0.108,0.027,0
"P05","8",0.048,0.133,0.041,0.069,0.015,0
"P05","9",0.358,0.2,0.241,0.151,0.098,0.243
"P06","1",0.586,0.471,0.383,0.274,0.136,0.243
"P06","2",0.026,0.061,0.077,0.09,0.032,0.118
"P06","3",0.023,0.105,0.074,0.05,0.011,0.251
"P06","4",0.014,0.047,0.069,0.04,0.039,0
"P06","5",0.236,0.111,0.242,0.174,0.191,0.388
"P06","6",0,0.037,0.02,0.032,0.038,0
"P06","7",0.04,0.025,0.036,0.074,0.121,0
"P06","8",0,0.036,0.03,0.055,0.079,0
"P06","9",0.075,0.107,0.069,0.211,0.353,0
"P07","1",0.629,0.72,0.619,0.546,0.189,0.445
"P07","2",0.019,0.016,0.038,0.04,0.025,0
"P07","3",0,0.052,0.025,0.039,0.019,0
"P07","4",0,0.029,0.012,0,0.031,0
"P07","5",0.099,0.056,0.137,0.098,0.128,0.118
"P07","6",0,0.002,0.001,0.02,0.048,0
"P07","7",0,0.006,0.02,0.035,0.069,0.186
"P07","8",0,0,0.029,0.017,0.061,0
"P07","9",0.253,0.119,0.119,0.205,0.43,0.251
"P09","Del Frente de Todos y el peronismo",0.831,0.891,0.72,0.39,0.031,0.243
"P09","De Juntos por el cambio",0.141,0.029,0.017,0.199,0.549,0.437
"P09","De los Liberales libertarios",0,0.002,0.021,0.195,0.293,0
"P09","De la Izquierda",0,0.045,0.062,0.062,0.015,0.118
"P09","No sabe",0.028,0.033,0.18,0.154,0.112,0.202
"P10","A Alberto Fernández",0.406,0.094,0.087,0.11,0.042,0
"P10","A Sergio Massa",0.226,0.243,0.21,0.218,0.036,1
"P10","A algún candidato del peronismo",0,0.079,0.152,0.053,0.801,0
"P10","A algún candidato del kirchnerismo",0.368,0.584,0.551,0.619,0.121,0
"P11","A Alberto Fernández",0.351,0.041,0.014,0.069,0.171,0
"P11","A Sergio Massa",0.086,0.173,0.154,0.203,0.235,0
"P11","A algún candidato del peronismo",0,0.082,0.113,0.05,0.447,0
"P11","A Cristina Fernández de Kirchner",0.563,0.704,0.719,0.678,0.147,1
"P12","A Horacio Rodriguez Larreta",0.26,0.137,0.377,0.183,0.223,0
"P12","A Mauricio Macri",0.74,0.076,0.331,0.233,0.319,0.513
"P12","A Patricia Bullrich",0,0.077,0,0.468,0.393,0.487
"P12","A Facundo Manes",0,0.466,0.18,0.101,0.036,0
"P12","A Gerardo Morales",0,0.244,0.112,0.015,0.029,0
"P13","Seguro lo votaria",0.07,0,0.1,0,0.098,0
"P13","Quizás lo votaría",0.399,0.49,0.614,0.27,0.378,0.513
"P13","Nunca lo votaría",0.531,0.51,0.286,0.73,0.524,0.487
"P14","Lo votaría",0.1,0.01,0.006,0.12,0.371,0
"P14","Puede que lo vote",0.073,0.028,0.046,0.116,0.291,0.437
"P14","Nunca lo votaría",0.678,0.877,0.87,0.608,0.262,0.445
"P14","No sabe",0.149,0.085,0.078,0.156,0.076,0.118
"P15","Lo votaría",0.336,0.31,0.223,0.128,0.071,0.243
"P15","Puede que lo vote",0.298,0.482,0.418,0.191,0.037,0.388
"P15","Nunca lo votaría",0.233,0.149,0.198,0.592,0.875,0.369
"P15","No sabe",0.133,0.059,0.161,0.089,0.017,0
"P16","Lo votaría",0.498,0.231,0.093,0.027,0.004,0.243
"P16","Puede que lo vote",0.251,0.652,0.482,0.168,0.011,0
"P16","Nunca lo votaría",0.09,0.043,0.196,0.698,0.982,0.555
"P16","No sabe",0.161,0.074,0.229,0.107,0.003,0.202
"P17","La votaría",0.796,0.856,0.667,0.343,0.01,0.243
"P17","Puede que la vote",0.083,0.111,0.136,0.047,0.002,0
"P17","Nunca la votaría",0.121,0.022,0.132,0.581,0.987,0.757
"P17","No sabe",0,0.011,0.065,0.029,0.001,0
"P18","Lo votaría",0.124,0.082,0.067,0.129,0.184,0
"P18","Puede que lo vote",0.053,0.024,0.054,0.128,0.4,0.304
"P18","Nunca lo votaría",0.791,0.866,0.808,0.661,0.385,0.494
"P18","No sabe",0.032,0.028,0.071,0.082,0.031,0.202
"P19","Lo votaría",0.042,0.01,0.048,0.159,0.106,0
"P19","Puede que lo vote",0.031,0.131,0.142,0.228,0.304,0.369
"P19","Nunca lo votaría",0.785,0.72,0.632,0.506,0.541,0.429
"P19","No sabe",0.142,0.139,0.178,0.107,0.049,0.202
"P20","La votaría",0.098,0.011,0.03,0.194,0.484,0
"P20","Puede que la vote",0.066,0.032,0.034,0.232,0.291,0.369
"P20","Nunca la votaría",0.83,0.939,0.899,0.547,0.198,0.631
"P20","No sabe",0.006,0.018,0.037,0.027,0.027,0
"P21","Lo votaría",0.05,0.002,0.018,0.146,0.319,0
"P21","Puede que lo vote",0.032,0.05,0.024,0.13,0.277,0.555
"P21","Nunca lo votaría",0.887,0.929,0.906,0.644,0.361,0.445
"P21","No sabe",0.031,0.019,0.052,0.08,0.043,0
"P22","La votaría",0.046,0.021,0.013,0.121,0.21,0
"P22","Puede que la vote",0.019,0.024,0.035,0.128,0.357,0.437
"P22","Nunca la votaría",0.881,0.9,0.875,0.646,0.369,0.563
"P22","No sabe",0.054,0.055,0.077,0.105,0.064,0
"P23","Mauricio Macri por Juntos por el Cambio",0.099,0,0.003,0.034,0.183,0.186
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.011,0.006,0.011,0.069,0.085,0
"P23","Patricia Bullrich por Juntos por el Cambio",0,0.008,0.018,0.113,0.356,0.251
"P23","María Eugenia Vidal por Juntos por el Cambio",0,0.006,0.021,0.045,0.042,0
"P23","Facundo Manes por Juntos por el Cambio",0.006,0.005,0.054,0.06,0.043,0
"P23","Alberto Fernández por el Frente de Todos",0.61,0.34,0.188,0.088,0.007,0
"P23","Sergio Massa por el Frente de Todos",0.258,0.503,0.41,0.148,0.014,0.243
"P23","Javier Milei por los liberales libertarios",0,0.002,0.001,0.146,0.217,0
"P23","Al candidato del Frente de Izquierda",0.01,0.042,0.092,0.148,0.011,0
"P23","No sabe",0.006,0.088,0.202,0.149,0.042,0.32
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.023,0.005,0.008,0.116,0.156,0.186
"P24","Mauricio Macri por Juntos por el Cambio",0.087,0.003,0.008,0.122,0.389,0
"P24","Alberto Fernández por el Frente de Todos",0.575,0.382,0.126,0.034,0.029,0.251
"P24","Sergio Massa por el Frente de Todos",0.28,0.479,0.468,0.16,0.018,0.243
"P24","Javier Milei por los liberales libertarios",0,0.004,0.033,0.181,0.282,0
"P24","Al candidato del Frente de Izquierda",0.01,0.042,0.098,0.171,0.019,0
"P24","No sabe",0.025,0.085,0.259,0.216,0.107,0.32
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.036,0.002,0.013,0.093,0.146,0.186
"P25","Patricia Bullrich por Juntos por el Cambio",0.081,0.003,0.022,0.186,0.488,0.369
"P25","Alberto Fernández por el Frente de Todos",0.53,0.391,0.149,0.017,0.011,0
"P25","Sergio Massa por el Frente de Todos",0.319,0.524,0.516,0.194,0.014,0.243
"P25","Javier Milei por los liberales libertarios",0.006,0.004,0.016,0.167,0.252,0
"P25","Al candidato del Frente de Izquierda",0.015,0.021,0.08,0.165,0.018,0
"P25","No sabe",0.013,0.055,0.204,0.178,0.071,0.202
"P26","Sergio Massa por el Frente de Todos",0.675,0.793,0.617,0.205,0.017,0.449
"P26","Mauricio Macri por Juntos por el Cambio",0.095,0.018,0.01,0.233,0.516,0.433
"P26","Javier Milei por los liberales libertarios",0.042,0.016,0.036,0.19,0.321,0
"P26","Al candidato del Frente de Izquierda",0,0.06,0.102,0.151,0.008,0
"P26","No sabe",0.188,0.113,0.235,0.221,0.138,0.118
"P27","Alberto Fernández por el Frente de Todos",0.853,0.864,0.527,0.18,0.012,0.288
"P27","Mauricio Macri por Juntos por el Cambio",0.094,0.03,0.011,0.225,0.546,0.408
"P27","Javier Milei por los liberales libertarios",0.025,0.004,0.036,0.173,0.316,0
"P27","Al candidato del Frente de Izquierda",0,0.021,0.146,0.16,0.01,0
"P27","No sabe",0.028,0.081,0.28,0.262,0.116,0.304
