"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Tiene Decidido que va a ir a votar",0.85,0.846,0.916,0.74
"P06","Tiene dudas sobre si va a ir a  votar",0.047,0.096,0.059,0.2
"P06","Tiene Decidido que no va a ir a votar",0.103,0.058,0.025,0.06
"P07","Mucho",0.551,0.528,0.543,0.46
"P07","Bastante",0.163,0.285,0.299,0.212
"P07","Poco",0.254,0.127,0.106,0.138
"P07","Nada",0.032,0.06,0.044,0.127
"P07","No sabe",0,0,0.008,0.063
"P08","Siempre",0.29,0.144,0.279,0.225
"P08","Casi siempre",0.232,0.294,0.333,0.269
"P08","Casi nunca",0.303,0.386,0.255,0.342
"P08","Nunca, pero esta es una excepción",0.175,0.176,0.133,0.164
"P12","Unión por la Patria",0.492,0.651,0.358,0.32
"P12","Juntos por el Cambio",0.136,0.109,0.103,0.034
"P12","Juntos Somos Río Negro",0.053,0.128,0.099,0.129
"P12","Liberales",0.126,0.055,0.31,0.168
"P12","Izquierda",0.103,0.013,0.013,0.048
"P12","Otro",0.071,0.009,0.031,0.068
"P12","No sabe",0.019,0.035,0.086,0.233
"P13","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.365,0.644,0.391,0.443
"P13","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.112,0.072,0.066,0.054
"P13","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.018,0.098,0.055,0.115
"P13","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente y Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.316,0.17,0.471,0.365
"P13","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.086,0,0,0
"P13","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.103,0.007,0.001,0
"P13","En blanco",0,0,0.003,0.01
"P13","No sabe",0,0.009,0.013,0.013
"P17","Totalmente seguro",0.729,0.701,0.734,0.47
"P17","Bastante seguro",0.116,0.105,0.132,0.252
"P17","Algo seguro",0.107,0.102,0.1,0.088
"P17","Para nada seguro",0.048,0.092,0.034,0.19
"P18","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0,0.267,0.224,0
"P18","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.312,0,0.683,0
"P18","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente por la Libertad Avanza",0,0,0,0.62
"P18","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente el Frente de Izquierda",0,0.196,0,0
"P18","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0,0,0,0
"P18","En blanco",0.688,0.537,0.054,0.245
"P18","No sabe",0,0,0.039,0.135
"P21","Sí",0.499,0.191,0.55,0.564
"P21","No",0.501,0.809,0.45,0.436
"P22","Martín Soria a Diputado Nacional por Unión por la Patria",0.022,0.237,0.107,0.229
"P22","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.186,0.128,0.113,0.072
"P22","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.161,0.124,0.148,0.072
"P22","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.32,0.237,0.418,0.232
"P22","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.008,0.02,0.029,0.068
"P22","En blanco",0.01,0.218,0.047,0
"P22","No sabe",0.293,0.036,0.138,0.327
"P26","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.446,0.813,0.42,0.473
"P26","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.27,0.091,0.288,0.073
"P26","En blanco",0.161,0.05,0.136,0.105
"P26","No sabe",0.123,0.046,0.156,0.349
"P27","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.195,0.223,0.147,0.095
"P27","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.306,0.199,0.48,0.409
"P27","En blanco",0.217,0.475,0.266,0.326
"P27","No sabe",0.282,0.103,0.107,0.17
