"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P13_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.015,0.229,0.85,0.592
"P13_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.034,0.218,0.066,0.124
"P13_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.034,0.302,0.049,0.041
"P13_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente y Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.886,0.251,0.021,0.223
"P13_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.007,0,0.01,0
"P13_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.021,0,0.002,0
"P13_imputada","En blanco",0.003,0,0.002,0.02
"PRESIDENTE_imputada","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.028,0.256,0.865,0.592
"PRESIDENTE_imputada","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.054,0.315,0.081,0.124
"PRESIDENTE_imputada","Javier Milei a Presidente, Victoria Villarruel a Vicepresident por la Libertad Avanza",0.886,0.331,0.021,0.223
"PRESIDENTE_imputada","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.007,0,0.01,0.041
"PRESIDENTE_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.021,0,0.003,0
"PRESIDENTE_imputada","En blanco",0.004,0.098,0.02,0.02
"DIPUTADOS_imputada","Martín Soria a Diputado Nacional por Unión por la Patria",0.034,0.234,0.844,0.557
"DIPUTADOS_imputada","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.104,0.199,0.05,0.116
"DIPUTADOS_imputada","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.156,0.35,0.069,0.096
"DIPUTADOS_imputada","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.62,0.13,0.02,0.211
"DIPUTADOS_imputada","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.029,0.011,0.012,0
"DIPUTADOS_imputada","En blanco",0.057,0.076,0.005,0.02
