"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P18","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.008,0.04,0,0
"P18","En blanco",0.25,0.249,0.478,0.311
"P18","No sabe",0.013,0.077,0,0.234
"P21","Sí",0.647,0.398,0.451,0.482
"P21","No",0.353,0.602,0.549,0.518
"P22","Martín Soria a Diputado Nacional por Unión por la Patria",0.115,0.136,0.094,0.198
"P22","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.12,0.14,0.198,0.055
"P22","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.187,0.106,0.068,0.115
"P22","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.387,0.435,0.335,0.252
"P22","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.008,0.016,0.03,0.094
"P22","En blanco",0.049,0.01,0.064,0.121
"P22","No sabe",0.134,0.157,0.211,0.165
"P26","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.372,0.537,0.526,0.501
"P26","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.346,0.194,0.215,0.13
"P26","En blanco",0.103,0.104,0.135,0.203
"P26","No sabe",0.179,0.165,0.124,0.166
"P27","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.139,0.193,0.155,0.134
"P27","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.453,0.335,0.411,0.511
"P27","En blanco",0.288,0.3,0.343,0.154
"P27","No sabe",0.12,0.172,0.091,0.201
"P28","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.391,0.511,0.548,0.334
"P28","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.504,0.376,0.402,0.602
"P28","En blanco",0.089,0.058,0.018,0.015
"P28","No sabe",0.016,0.055,0.032,0.049
"P29","Lo votaría",0.412,0.509,0.521,0.427
"P29","Puede que lo vote",0.087,0.1,0.075,0.076
"P29","Nunca lo votaría",0.425,0.364,0.369,0.39
"P29","No sabe",0.076,0.027,0.035,0.107
"P30","Lo votaría",0.143,0.165,0.104,0.148
"P30","Puede que lo vote",0.136,0.187,0.174,0.164
"P30","Nunca lo votaría",0.634,0.571,0.594,0.519
"P30","No sabe",0.087,0.077,0.128,0.169
"P31","Lo votaría",0.113,0.075,0.027,0.134
"P31","Puede que lo vote",0.156,0.189,0.183,0.207
"P31","Nunca lo votaría",0.523,0.531,0.632,0.479
"P31","No sabe",0.208,0.205,0.158,0.18
"P32","Lo votaría",0.461,0.33,0.34,0.57
"P32","Puede que lo vote",0.09,0.087,0.109,0.062
"P32","Nunca lo votaría",0.402,0.549,0.487,0.256
"P32","No sabe",0.047,0.034,0.064,0.112
"P33","Lo votaría",0.085,0.055,0.077,0.089
"P33","Puede que lo vote",0.094,0.154,0.218,0.197
"P33","Nunca lo votaría",0.718,0.692,0.569,0.585
"P33","No sabe",0.103,0.099,0.136,0.129
"P34","Si",0.558,0.546,0.208,0.107
"P34","No",0.442,0.454,0.792,0.893
"PRESIDENTE","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.298,0.348,0.346,0.312
"PRESIDENTE","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.213,0.299,0.176,0.096
"PRESIDENTE","Javier Milei a Presidente, Victoria Villarruel a Vicepresident por la Libertad Avanza",0.333,0.228,0.325,0.365
"PRESIDENTE","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.054,0.012,0.025,0.022
"PRESIDENTE","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente",0.046,0.015,0.017,0.005
"PRESIDENTE","En blanco",0.028,0.021,0.052,0.032
"PRESIDENTE","No sabe",0.028,0.077,0.059,0.168
"DIPUTADOS","Martín Soria a Diputado Nacional por Unión por la Patria",0.358,0.473,0.414,0.403
"DIPUTADOS","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.073,0.076,0.087,0.037
"DIPUTADOS","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.217,0.172,0.184,0.156
"DIPUTADOS","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.236,0.193,0.175,0.208
"DIPUTADOS","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.007,0.009,0.012,0.045
"DIPUTADOS","En blanco",0.028,0.011,0.034,0.057
"DIPUTADOS","No sabe",0.081,0.066,0.094,0.094
