"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P11","Al Frente de todos",0.838,0.805,0.335,0.153,0.07,0.293
"P11","A Juntos",0.119,0.07,0.281,0.497,0.586,0.537
"P11","Al Frente de Izquierda",0.019,0.016,0.166,0.019,0.046,0
"P11","Al Partido Avanza libertad",0.003,0,0.015,0.059,0.2,0
"P11","A “Vamos con vos""",0,0,0.004,0.051,0.034,0.09
"P11","Votaría en blanco o anularía",0.021,0.109,0.199,0.221,0.064,0.08
