"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.22,0.231,0.21,0.188,0.294,0.184,0.158,0.281,0.195,0.203,0.204,0.253,0.288,0.186,0.304
"A Mauricio Macri",0.321,0.342,0.303,0.311,0.277,0.328,0.392,0.298,0.32,0.342,0.335,0.291,0.122,0.403,0.079
"A Patricia Bullrich",0.351,0.336,0.364,0.33,0.304,0.403,0.379,0.296,0.371,0.369,0.384,0.28,0.353,0.359,0.302
"A Facundo Manes",0.078,0.076,0.08,0.114,0.11,0.041,0.049,0.101,0.079,0.058,0.061,0.115,0.202,0.027,0.265
"A Gerardo Morales",0.03,0.015,0.043,0.057,0.015,0.044,0.022,0.024,0.035,0.028,0.016,0.061,0.035,0.025,0.05
