"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.102,0.08,0.122,0.116,0.076,0.125,0.115,0.113,0.094,0.104,0.091,0.126,0.036,0.201,0.098
"Mauricio Macri por Juntos por el Cambio",0.201,0.211,0.192,0.075,0.158,0.253,0.331,0.177,0.203,0.225,0.22,0.162,0.05,0.445,0.112
"Alberto Fernández por el Frente de Todos",0.131,0.124,0.136,0.179,0.123,0.114,0.127,0.199,0.096,0.111,0.125,0.141,0.256,0.025,0.005
"Sergio Massa por el Frente de Todos",0.171,0.157,0.184,0.083,0.18,0.192,0.199,0.152,0.174,0.187,0.166,0.182,0.32,0.042,0.18
"Javier Milei por los liberales libertarios",0.177,0.248,0.114,0.3,0.233,0.093,0.067,0.175,0.188,0.16,0.191,0.148,0.078,0.172,0.202
"Al candidato del Frente de Izquierda",0.063,0.077,0.051,0.14,0.061,0.051,0.019,0.061,0.066,0.062,0.063,0.064,0.069,0.047,0.058
"No sabe",0.155,0.103,0.201,0.107,0.169,0.172,0.142,0.123,0.179,0.151,0.144,0.177,0.191,0.068,0.345
