"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.357,0.322,0.386,0.391,0.377,0.34,0.317,0.346,0.346,0.382,0.346,0.38,0.73,0.063,0.18
"Patricia Bullrich por Juntos por el Cambio",0.481,0.52,0.448,0.359,0.458,0.521,0.55,0.525,0.475,0.451,0.509,0.423,0.134,0.858,0.557
"No sabe",0.162,0.158,0.166,0.25,0.165,0.139,0.133,0.129,0.179,0.167,0.145,0.197,0.136,0.079,0.263
