"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.096,0.077,0.112,0.052,0.086,0.104,0.141,0.106,0.091,0.092,0.089,0.108,0.019,0.193,0.149
"Patricia Bullrich por Juntos por el Cambio",0.255,0.258,0.252,0.191,0.186,0.333,0.346,0.251,0.243,0.278,0.271,0.221,0.084,0.499,0.293
"Alberto Fernández por el Frente de Todos",0.13,0.105,0.153,0.164,0.135,0.11,0.12,0.199,0.092,0.118,0.125,0.141,0.266,0.019,0.015
"Sergio Massa por el Frente de Todos",0.188,0.18,0.195,0.102,0.201,0.213,0.202,0.164,0.194,0.205,0.18,0.206,0.358,0.05,0.153
"Javier Milei por los liberales libertarios",0.163,0.234,0.1,0.286,0.222,0.072,0.057,0.162,0.183,0.132,0.175,0.137,0.059,0.17,0.164
"Al candidato del Frente de Izquierda",0.053,0.061,0.047,0.114,0.055,0.037,0.021,0.044,0.054,0.062,0.051,0.06,0.064,0.021,0.06
"No sabe",0.115,0.085,0.141,0.091,0.115,0.131,0.113,0.074,0.143,0.113,0.109,0.127,0.15,0.048,0.166
