"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.382,0.346,0.415,0.427,0.367,0.362,0.39,0.319,0.402,0.422,0.376,0.393,0.538,0.293,0.167
"2",0.033,0.03,0.036,0.046,0.031,0.039,0.017,0.021,0.039,0.038,0.037,0.025,0.035,0.039,0.008
"3",0.028,0.029,0.027,0.027,0.031,0.021,0.033,0.017,0.029,0.04,0.024,0.036,0.028,0.028,0.131
"4",0.021,0.031,0.012,0.043,0.013,0.017,0.021,0.019,0.02,0.025,0.019,0.026,0.022,0.016,0.007
"5",0.109,0.124,0.096,0.104,0.111,0.135,0.075,0.113,0.101,0.118,0.111,0.107,0.074,0.137,0.187
"6",0.02,0.021,0.019,0.031,0.015,0.02,0.018,0.002,0.022,0.037,0.019,0.021,0.011,0.031,0.052
"7",0.037,0.046,0.028,0.021,0.044,0.042,0.03,0.022,0.036,0.055,0.039,0.031,0.014,0.045,0.02
"8",0.034,0.036,0.032,0.04,0.028,0.029,0.049,0.029,0.038,0.034,0.038,0.026,0.017,0.037,0.044
"9",0.336,0.337,0.335,0.261,0.36,0.335,0.367,0.458,0.313,0.231,0.337,0.335,0.261,0.374,0.384
