"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Mauricio Macri por Juntos por el Cambio",0.332,0.306,0.354,0.286,0.252,0.391,0.44,0.311,0.335,0.346,0.321,0.356,0.166,0.584,0.33
"Javier Milei por los liberales libertarios",0.235,0.309,0.172,0.343,0.281,0.168,0.168,0.278,0.246,0.181,0.25,0.205,0.111,0.285,0.34
"No sabe",0.433,0.385,0.474,0.371,0.467,0.441,0.392,0.411,0.419,0.473,0.429,0.439,0.723,0.131,0.33
