"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"1",0.27,0.216,0.318,0.235,0.261,0.276,0.319,0.338,0.243,0.234,0.266,0.277,0.426,0.145,0.187
"2",0.057,0.051,0.063,0.042,0.08,0.041,0.044,0.041,0.074,0.048,0.055,0.061,0.071,0.036,0.044
"3",0.037,0.036,0.037,0,0.045,0.04,0.056,0.032,0.039,0.04,0.039,0.033,0.052,0.031,0.022
"4",0.04,0.041,0.04,0.025,0.048,0.048,0.029,0.032,0.041,0.048,0.038,0.045,0.045,0.032,0.074
"5",0.187,0.192,0.184,0.191,0.199,0.202,0.14,0.17,0.174,0.23,0.184,0.194,0.156,0.203,0.299
"6",0.032,0.032,0.031,0.023,0.029,0.039,0.038,0.012,0.033,0.053,0.034,0.026,0.027,0.035,0.115
"7",0.064,0.075,0.055,0.062,0.059,0.068,0.074,0.041,0.065,0.091,0.064,0.066,0.03,0.095,0.063
"8",0.057,0.054,0.059,0.081,0.041,0.061,0.058,0.036,0.062,0.073,0.069,0.033,0.036,0.079,0.018
"9",0.256,0.303,0.213,0.341,0.238,0.225,0.242,0.298,0.269,0.183,0.251,0.265,0.157,0.344,0.178
