"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.354,0.322,0.381,0.321,0.38,0.349,0.329,0.284,0.37,0.394,0.341,0.38,0.697,0.076,0.15
"Mauricio Macri por Juntos por el Cambio",0.424,0.445,0.407,0.353,0.359,0.475,0.532,0.463,0.41,0.41,0.444,0.384,0.12,0.808,0.411
"No sabe",0.222,0.233,0.212,0.326,0.261,0.176,0.139,0.253,0.22,0.196,0.215,0.236,0.183,0.116,0.439
