"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.272,0.236,0.304,0.257,0.266,0.277,0.289,0.314,0.237,0.284,0.259,0.299,0.57,0.045,0.11
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.267,0.253,0.279,0.161,0.206,0.334,0.376,0.263,0.273,0.261,0.275,0.252,0.069,0.555,0.246
"Javier Milei por los liberales libertarios",0.223,0.308,0.149,0.305,0.285,0.14,0.15,0.246,0.217,0.209,0.239,0.191,0.083,0.281,0.274
"Al candidato del Frente de Izquierda",0.051,0.057,0.046,0.073,0.063,0.04,0.027,0.044,0.047,0.065,0.051,0.051,0.076,0.009,0.103
"No sabe",0.187,0.146,0.222,0.204,0.18,0.209,0.158,0.133,0.226,0.181,0.176,0.207,0.202,0.11,0.267
