"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Si",0.567,0.588,0.548,0.442,0.612,0.579,0.542,0.623,0.553,0.537,0.582,0.535,0.558,0.599,0.595
"No",0.433,0.412,0.452,0.558,0.388,0.421,0.458,0.377,0.447,0.463,0.418,0.465,0.442,0.401,0.405
