"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.145,0.142,0.149,0.236,0.136,0.114,0.126,0.312,0.105,0.044,0.138,0.23,0.225,0.107,0.143,0.134,0.194
"A Sergio Massa",0.16,0.192,0.129,0.193,0.182,0.127,0.125,0.18,0.156,0.147,0.177,0.146,0.176,0.148,0.159,0.124,0.403
"A algún candidato del peronismo",0.133,0.137,0.129,0.079,0.153,0.145,0.125,0.137,0.137,0.125,0.156,0.155,0.06,0.116,0.092,0.352,0.292
"A Cristina Fernández de Kirchner",0.562,0.529,0.593,0.492,0.529,0.614,0.624,0.371,0.602,0.684,0.529,0.469,0.539,0.629,0.606,0.39,0.111
