"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.232,0.243,0.221,0.384,0.235,0.185,0.188,0.232,0.222,0.243,0.24,0.256,0.216,0.217,0.223,0.216,0.328
"A Mauricio Macri",0.337,0.326,0.346,0.373,0.33,0.305,0.366,0.381,0.33,0.312,0.344,0.373,0.321,0.318,0.219,0.38,0.098
"A Patricia Bullrich",0.334,0.341,0.328,0.183,0.314,0.42,0.358,0.31,0.34,0.346,0.355,0.262,0.274,0.358,0.334,0.342,0.361
"A Facundo Manes",0.053,0.051,0.055,0.04,0.072,0.039,0.043,0.047,0.058,0.05,0.036,0.029,0.058,0.077,0.148,0.024,0.175
"A Gerardo Morales",0.044,0.039,0.05,0.02,0.049,0.051,0.045,0.03,0.05,0.049,0.025,0.08,0.131,0.03,0.076,0.038,0.038
