"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P04","Tengo trabajo estable",0.426,0.406,0.4,0.498,0.526,0.265
"P04","Realizo changas o trabajos de vez en cuando",0.158,0.148,0.23,0.145,0.17,0.089
"P04","No tengo trabajo",0.127,0.153,0.144,0.159,0.154,0.426
"P04","Soy jubilado o pensionado",0.289,0.293,0.226,0.198,0.15,0.22
"P05","1",0.452,0.33,0.301,0.283,0.188,0.279
"P05","2",0.073,0.077,0.085,0.052,0.071,0.13
"P05","3",0.062,0.079,0.07,0.042,0.043,0.013
"P05","4",0.104,0.128,0.086,0.082,0.053,0.077
"P05","5",0.199,0.24,0.268,0.163,0.147,0.291
"P05","6",0.013,0.045,0.043,0.055,0.076,0.027
"P05","7",0.018,0.02,0.06,0.102,0.115,0.012
"P05","8",0.007,0.028,0.015,0.055,0.088,0.025
"P05","9",0.072,0.053,0.072,0.166,0.219,0.146
"P06","1",0.208,0.103,0.16,0.229,0.352,0.308
"P06","2",0.044,0.032,0.039,0.043,0.061,0.041
"P06","3",0.023,0.019,0.034,0.057,0.067,0.042
"P06","4",0.028,0.06,0.046,0.062,0.048,0.037
"P06","5",0.205,0.225,0.247,0.184,0.176,0.197
"P06","6",0.056,0.047,0.055,0.042,0.03,0.045
"P06","7",0.085,0.096,0.101,0.078,0.05,0
"P06","8",0.061,0.101,0.081,0.066,0.046,0.084
"P06","9",0.29,0.317,0.237,0.239,0.17,0.246
"P07","1",0.232,0.227,0.249,0.406,0.544,0.205
"P07","2",0.072,0.043,0.031,0.047,0.02,0
"P07","3",0.044,0.031,0.04,0.038,0.038,0.013
"P07","4",0.003,0.029,0.029,0.021,0.028,0
"P07","5",0.106,0.115,0.169,0.117,0.115,0.103
"P07","6",0.024,0.047,0.051,0.033,0.013,0.023
"P07","7",0.037,0.043,0.068,0.035,0.044,0.006
"P07","8",0.035,0.039,0.05,0.024,0.029,0.006
"P07","9",0.447,0.426,0.313,0.279,0.169,0.644
"P09","Del Frente de Todos y el peronismo",0.083,0.071,0.186,0.449,0.632,0.269
"P09","De juntos por el cambio",0.795,0.625,0.381,0.137,0.054,0.19
"P09","De los Liberales libertarios",0.086,0.188,0.221,0.228,0.206,0.102
"P09","De la Izquierda",0.008,0.014,0.014,0.052,0.044,0.039
"P09","No sabe",0.028,0.102,0.198,0.134,0.064,0.4
"P10","A Alberto Fernández",0.275,0.046,0.446,0.131,0.104,0.475
"P10","A Sergio Massa",0.084,0.425,0.226,0.377,0.177,0.503
"P10","A algún candidato del peronismo",0.577,0.496,0.162,0.129,0.098,0
"P10","A algún candidato del kirchnerismo",0.064,0.033,0.166,0.363,0.621,0.022
"P11","A Alberto Fernández",0.257,0.068,0.244,0.072,0.062,0.116
"P11","A Sergio Massa",0.127,0.4,0.142,0.261,0.126,0.434
"P11","A algún candidato del peronismo",0.514,0.472,0.233,0.079,0.055,0.069
"P11","A Cristina Fernández de Kirchner",0.102,0.06,0.381,0.588,0.757,0.381
"P12","A Horacio Rodriguez Larreta",0.37,0.207,0.074,0.087,0.093,0.173
"P12","A Mauricio Macri",0.377,0.29,0.326,0.259,0.463,0.662
"P12","A Patricia Bullrich",0.208,0.418,0.508,0.474,0.175,0.041
"P12","A Facundo Manes",0.019,0.035,0.056,0.087,0.176,0
"P12","A Gerardo Morales",0.026,0.05,0.036,0.093,0.093,0.124
"P13","Seguro lo votaria",0.174,0.082,0.129,0.134,0.146,0.141
"P13","Quizás lo votaría",0.315,0.33,0.324,0.22,0.44,0.124
"P13","Nunca lo votaría",0.511,0.588,0.547,0.646,0.414,0.735
"P14","Lo votaría",0.554,0.421,0.236,0.098,0.034,0.175
"P14","Puede que lo vote",0.222,0.322,0.295,0.212,0.086,0.091
"P14","Nunca lo votaría",0.175,0.208,0.341,0.603,0.813,0.493
"P14","No sabe",0.049,0.049,0.128,0.087,0.067,0.241
"P15","Lo votaría",0.157,0.075,0.12,0.198,0.203,0.227
"P15","Puede que lo vote",0.062,0.088,0.077,0.254,0.318,0.072
"P15","Nunca lo votaría",0.761,0.802,0.728,0.473,0.41,0.338
"P15","No sabe",0.02,0.035,0.075,0.075,0.069,0.363
"P16","Lo votaría",0.042,0.005,0.07,0.148,0.131,0.16
"P16","Puede que lo vote",0.058,0.054,0.115,0.257,0.347,0.334
"P16","Nunca lo votaría",0.88,0.914,0.772,0.493,0.441,0.396
"P16","No sabe",0.02,0.027,0.043,0.102,0.081,0.11
"P17","La votaría",0.032,0.017,0.136,0.448,0.563,0.426
"P17","Puede que la vote",0.015,0.02,0.059,0.082,0.072,0.092
"P17","Nunca la votaría",0.934,0.942,0.772,0.455,0.35,0.411
"P17","No sabe",0.019,0.021,0.033,0.015,0.015,0.071
"P18","Lo votaría",0.596,0.208,0.047,0.052,0.067,0
"P18","Puede que lo vote",0.25,0.562,0.445,0.096,0.017,0.183
"P18","Nunca lo votaría",0.136,0.19,0.396,0.827,0.905,0.354
"P18","No sabe",0.018,0.04,0.112,0.025,0.011,0.463
"P19","Lo votaría",0.165,0.124,0.076,0.048,0.024,0.03
"P19","Puede que lo vote",0.341,0.384,0.263,0.255,0.121,0.156
"P19","Nunca lo votaría",0.413,0.386,0.503,0.606,0.788,0.201
"P19","No sabe",0.081,0.106,0.158,0.091,0.067,0.613
"P20","La votaría",0.525,0.49,0.392,0.159,0.053,0.071
"P20","Puede que la vote",0.287,0.271,0.256,0.209,0.12,0.344
"P20","Nunca la votaría",0.159,0.184,0.277,0.62,0.805,0.234
"P20","No sabe",0.029,0.055,0.075,0.012,0.022,0.351
"P21","Lo votaría",0.188,0.232,0.245,0.195,0.181,0.169
"P21","Puede que lo vote",0.29,0.272,0.246,0.129,0.062,0.16
"P21","Nunca lo votaría",0.467,0.418,0.443,0.655,0.743,0.32
"P21","No sabe",0.055,0.078,0.066,0.021,0.014,0.351
"P22","La votaría",0.419,0.212,0.11,0.036,0.032,0.063
"P22","Puede que la vote",0.288,0.432,0.329,0.1,0.047,0.168
"P22","Nunca la votaría",0.236,0.26,0.415,0.796,0.894,0.445
"P22","No sabe",0.057,0.096,0.146,0.068,0.027,0.324
"P23","Mauricio Macri por Juntos por el Cambio",0.295,0.206,0.114,0.065,0.023,0.124
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.265,0.127,0.018,0.005,0.003,0.028
"P23","Patricia Bullrich por Juntos por el Cambio",0.27,0.375,0.334,0.085,0.041,0.004
"P23","María Eugenia Vidal por Juntos por el Cambio",0.043,0.061,0.039,0.01,0.001,0.063
"P23","Facundo Manes por Juntos por el Cambio",0.024,0.06,0.052,0.042,0.028,0.039
"P23","Alberto Fernández por el Frente de Todos",0.009,0.017,0.103,0.164,0.174,0.325
"P23","Sergio Massa por el Frente de Todos",0.041,0.021,0.081,0.267,0.32,0.052
"P23","Javier Milei por los liberales libertarios",0.038,0.092,0.182,0.208,0.191,0.062
"P23","Al candidato del Frente de Izquierda",0.007,0.004,0.01,0.07,0.077,0
"P23","No sabe",0.008,0.037,0.067,0.084,0.142,0.303
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.416,0.274,0.058,0.016,0.006,0
"P24","Mauricio Macri por Juntos por el Cambio",0.421,0.409,0.286,0.086,0.027,0.156
"P24","Alberto Fernández por el Frente de Todos",0.033,0.041,0.089,0.182,0.171,0.138
"P24","Sergio Massa por el Frente de Todos",0.037,0.035,0.101,0.279,0.338,0.148
"P24","Javier Milei por los liberales libertarios",0.057,0.164,0.267,0.252,0.209,0.194
"P24","Al candidato del Frente de Izquierda",0.017,0.02,0.031,0.068,0.084,0
"P24","No sabe",0.019,0.057,0.168,0.117,0.165,0.364
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.41,0.244,0.055,0.006,0.004,0.089
"P25","Patricia Bullrich por Juntos por el Cambio",0.451,0.498,0.407,0.129,0.048,0.108
"P25","Alberto Fernández por el Frente de Todos",0.012,0.028,0.07,0.153,0.174,0.163
"P25","Sergio Massa por el Frente de Todos",0.039,0.028,0.112,0.321,0.36,0.123
"P25","Javier Milei por los liberales libertarios",0.058,0.157,0.222,0.24,0.203,0.169
"P25","Al candidato del Frente de Izquierda",0.007,0.008,0.012,0.068,0.068,0.025
"P25","No sabe",0.023,0.037,0.122,0.083,0.143,0.323
"P26","Sergio Massa por el Frente de Todos",0.055,0.051,0.162,0.438,0.466,0.228
"P26","Mauricio Macri por Juntos por el Cambio",0.734,0.601,0.374,0.105,0.042,0.167
"P26","Javier Milei por los liberales libertarios",0.115,0.222,0.281,0.266,0.216,0.167
"P26","Al candidato del Frente de Izquierda",0.009,0.017,0.016,0.073,0.079,0
"P26","No sabe",0.087,0.109,0.167,0.118,0.197,0.438
"P27","Alberto Fernández por el Frente de Todos",0.026,0.016,0.152,0.419,0.46,0.35
"P27","Mauricio Macri por Juntos por el Cambio",0.754,0.642,0.366,0.118,0.035,0.166
"P27","Javier Milei por los liberales libertarios",0.127,0.22,0.272,0.254,0.215,0.166
"P27","Al candidato del Frente de Izquierda",0.015,0.011,0.023,0.081,0.088,0.039
"P27","No sabe",0.078,0.111,0.187,0.128,0.202,0.279
"P28","Alberto Fernández por el Frente de Todos",0.018,0.011,0.135,0.402,0.48,0.369
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.799,0.66,0.274,0.044,0.018,0.165
"P28","Javier Milei por los liberales libertarios",0.118,0.233,0.332,0.291,0.233,0.083
"P28","Al candidato del Frente de Izquierda",0.007,0.008,0.024,0.084,0.085,0.013
"P28","No sabe",0.058,0.088,0.235,0.179,0.184,0.37
"P29","Sergio Massa por el Frente de Todos",0.026,0.028,0.156,0.425,0.527,0.206
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.798,0.664,0.285,0.021,0.008,0.125
"P29","Javier Milei por los liberales libertarios",0.106,0.222,0.324,0.303,0.233,0.169
"P29","Al candidato del Frente de Izquierda",0.007,0.005,0.037,0.077,0.069,0
"P29","No sabe",0.063,0.081,0.198,0.174,0.163,0.5
"P30","Sergio Massa por el Frente de Todos",0.073,0.08,0.167,0.37,0.493,0.164
"P30","Patricia Bullrich por Juntos por el Cambio",0.713,0.619,0.465,0.187,0.066,0.154
"P30","Javier Milei por los liberales libertarios",0.112,0.19,0.203,0.25,0.214,0.146
"P30","Al candidato del Frente de Izquierda",0.008,0.005,0.015,0.088,0.07,0.025
"P30","No sabe",0.094,0.106,0.15,0.105,0.157,0.511
"P32","Alberto Fernández por el Frente de Todos",0.138,0.058,0.177,0.408,0.448,0.365
"P32","Patricia Bullrich por Juntos por el Cambio",0.655,0.597,0.451,0.162,0.074,0.148
"P32","Javier Milei por los liberales libertarios",0.107,0.212,0.213,0.236,0.206,0.162
"P32","Al candidato del Frente de Izquierda",0.011,0.013,0.018,0.098,0.092,0.038
"P32","No sabe",0.089,0.12,0.141,0.096,0.18,0.287
"P34","Sergio Massa por el Frente de Todos",0.065,0.064,0.154,0.526,0.62,0.242
"P34","Mauricio Macri por Juntos por el Cambio",0.829,0.777,0.589,0.271,0.125,0.287
"P34","No sabe",0.106,0.159,0.257,0.203,0.255,0.471
