"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa",0.324,0.313,0.334,0.336,0.329,0.315,0.316,0.299,0.315,0.356,0.315,0.284,0.26,0.358,0.709,0.067,0.199
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.434,0.425,0.442,0.356,0.404,0.477,0.503,0.448,0.424,0.434,0.431,0.498,0.456,0.405,0.107,0.771,0.496
"No sabe",0.242,0.262,0.224,0.308,0.267,0.208,0.181,0.253,0.261,0.21,0.254,0.218,0.284,0.237,0.184,0.162,0.305
