"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Seguro lo votaria",0.17,0.178,0.163,0.299,0.187,0.109,0.136,0.183,0.179,0.15,0.178,0.273,0.229,0.108,0.155,0.182,0.106
"Quizás lo votaría",0.32,0.343,0.299,0.286,0.329,0.339,0.302,0.306,0.328,0.321,0.325,0.28,0.235,0.348,0.342,0.311,0.228
"Nunca lo votaría",0.51,0.479,0.538,0.415,0.484,0.552,0.562,0.511,0.493,0.529,0.497,0.447,0.536,0.544,0.503,0.507,0.666
