"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.26,0.261,0.259,0.256,0.246,0.271,0.277,0.296,0.242,0.254,0.234,0.274,0.272,0.274,0.542,0.106,0.117
"Patricia Bullrich por Juntos por el Cambio",0.336,0.292,0.377,0.154,0.307,0.424,0.447,0.293,0.337,0.369,0.341,0.317,0.359,0.337,0.11,0.586,0.381
"Javier Milei por los liberales libertarios",0.201,0.274,0.131,0.375,0.231,0.112,0.095,0.209,0.222,0.166,0.207,0.267,0.164,0.171,0.081,0.217,0.207
"Al candidato del Frente de Izquierda",0.048,0.049,0.048,0.087,0.055,0.031,0.022,0.034,0.051,0.057,0.057,0.011,0.039,0.059,0.083,0.006,0.069
"No sabe",0.155,0.124,0.185,0.128,0.161,0.162,0.159,0.168,0.148,0.154,0.161,0.131,0.166,0.159,0.184,0.085,0.226
