"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.211,0.192,0.228,0.303,0.205,0.165,0.188,0.405,0.164,0.082,0.206,0.284,0.24,0.181,0.202,0.264,0.254
"A Sergio Massa",0.231,0.252,0.211,0.237,0.241,0.22,0.218,0.226,0.242,0.221,0.243,0.215,0.288,0.219,0.234,0.181,0.333
"A algún candidato del peronismo",0.163,0.178,0.15,0.081,0.204,0.176,0.143,0.153,0.165,0.171,0.18,0.21,0.115,0.137,0.133,0.333,0.316
"A algún candidato del kirchnerismo",0.395,0.378,0.411,0.379,0.35,0.439,0.451,0.216,0.429,0.526,0.371,0.291,0.357,0.463,0.431,0.222,0.097
