"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"1",0.251,0.204,0.297,0.227,0.249,0.252,0.282,0.308,0.247,0.198,0.21,0.275,0.266,0.271,0.386,0.154,0.173
"2",0.055,0.049,0.061,0.057,0.065,0.042,0.049,0.057,0.062,0.045,0.06,0.05,0.039,0.056,0.073,0.039,0.019
"3",0.043,0.041,0.044,0.015,0.052,0.041,0.055,0.035,0.041,0.053,0.06,0.029,0.02,0.038,0.059,0.029,0.069
"4",0.049,0.058,0.039,0.054,0.053,0.047,0.034,0.036,0.047,0.064,0.061,0.043,0.062,0.039,0.055,0.036,0.094
"5",0.185,0.179,0.192,0.176,0.204,0.189,0.151,0.149,0.183,0.227,0.186,0.185,0.2,0.183,0.164,0.194,0.288
"6",0.038,0.041,0.035,0.023,0.034,0.053,0.044,0.022,0.037,0.055,0.04,0.038,0.054,0.033,0.032,0.044,0.092
"7",0.063,0.079,0.047,0.045,0.062,0.077,0.067,0.05,0.059,0.081,0.061,0.056,0.068,0.067,0.035,0.086,0.061
"8",0.059,0.063,0.056,0.062,0.052,0.061,0.072,0.044,0.064,0.068,0.06,0.059,0.072,0.058,0.034,0.087,0.025
"9",0.257,0.286,0.229,0.341,0.229,0.238,0.246,0.299,0.26,0.209,0.262,0.265,0.219,0.255,0.162,0.331,0.179
