"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.256,0.24,0.272,0.22,0.268,0.261,0.263,0.25,0.245,0.277,0.243,0.26,0.206,0.274,0.592,0.045,0.204
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.293,0.243,0.34,0.193,0.244,0.338,0.43,0.289,0.284,0.307,0.292,0.325,0.338,0.272,0.06,0.561,0.364
"Javier Milei por los liberales libertarios",0.24,0.32,0.164,0.38,0.271,0.181,0.12,0.228,0.267,0.217,0.243,0.285,0.199,0.224,0.09,0.277,0.271
"Al candidato del Frente de Izquierda",0.041,0.051,0.031,0.067,0.046,0.03,0.017,0.037,0.038,0.046,0.034,0.014,0.065,0.054,0.068,0.004,0.024
"No sabe",0.17,0.146,0.193,0.14,0.171,0.19,0.17,0.196,0.166,0.153,0.188,0.116,0.192,0.176,0.19,0.113,0.137
