"var","categoria","1","2","3","4","5","6","7","8","9"
"P20","No sabe",0.083,0.07,0.042,0.105,0.08,0.045,0.027,0.051,0.065
"P21","Lo votaría",0.112,0.138,0.052,0.121,0.181,0.186,0.204,0.243,0.376
"P21","Puede que lo vote",0.105,0.114,0.119,0.083,0.189,0.251,0.309,0.276,0.227
"P21","Nunca lo votaría",0.7,0.694,0.743,0.714,0.549,0.48,0.43,0.423,0.341
"P21","No sabe",0.083,0.054,0.086,0.082,0.081,0.083,0.057,0.058,0.056
"P22","La votaría",0.099,0.066,0.085,0.087,0.139,0.149,0.139,0.13,0.156
"P22","Puede que la vote",0.106,0.165,0.152,0.155,0.209,0.291,0.342,0.316,0.267
"P22","Nunca la votaría",0.69,0.675,0.68,0.628,0.536,0.434,0.45,0.451,0.491
"P22","No sabe",0.105,0.094,0.083,0.13,0.116,0.126,0.069,0.103,0.086
"P23","Mauricio Macri por Juntos por el Cambio",0.073,0.118,0.061,0.034,0.111,0.067,0.136,0.162,0.165
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.049,0.032,0.039,0.114,0.07,0.154,0.113,0.037,0.058
"P23","Patricia Bullrich por Juntos por el Cambio",0.086,0.117,0.111,0.104,0.159,0.228,0.291,0.322,0.252
"P23","María Eugenia Vidal por Juntos por el Cambio",0.017,0.033,0.057,0.039,0.044,0.047,0.026,0.04,0.024
"P23","Facundo Manes por Juntos por el Cambio",0.026,0.045,0.042,0.092,0.064,0.067,0.045,0.042,0.025
"P23","Alberto Fernández por el Frente de Todos",0.22,0.115,0.108,0.087,0.094,0.058,0.05,0.017,0.083
"P23","Sergio Massa por el Frente de Todos",0.233,0.259,0.302,0.294,0.161,0.118,0.076,0.075,0.044
"P23","Javier Milei por los liberales libertarios",0.093,0.063,0.056,0.074,0.139,0.104,0.194,0.2,0.271
"P23","Al candidato del Frente de Izquierda",0.049,0.077,0.059,0.013,0.052,0.002,0.024,0.012,0.02
"P23","No sabe",0.154,0.141,0.165,0.149,0.106,0.155,0.045,0.093,0.058
"P24","Horacio Rodríguez Larreta por Juntos por el Cambio",0.074,0.076,0.065,0.167,0.16,0.21,0.192,0.092,0.139
"P24","Mauricio Macri por Juntos por el Cambio",0.114,0.131,0.148,0.119,0.184,0.177,0.308,0.371,0.251
"P24","Alberto Fernández por el Frente de Todos",0.226,0.157,0.113,0.085,0.098,0.065,0.062,0.044,0.08
"P24","Sergio Massa por el Frente de Todos",0.245,0.285,0.346,0.315,0.159,0.16,0.091,0.091,0.052
"P24","Javier Milei por los liberales libertarios",0.097,0.096,0.079,0.112,0.186,0.211,0.229,0.284,0.33
"P24","Al candidato del Frente de Izquierda",0.061,0.092,0.099,0.049,0.049,0.019,0.051,0.028,0.044
"P24","No sabe",0.183,0.163,0.15,0.153,0.164,0.158,0.067,0.09,0.104
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.086,0.07,0.062,0.106,0.153,0.158,0.189,0.113,0.118
"P25","Patricia Bullrich por Juntos por el Cambio",0.129,0.201,0.18,0.165,0.237,0.292,0.409,0.422,0.333
"P25","Alberto Fernández por el Frente de Todos",0.221,0.112,0.097,0.093,0.099,0.086,0.047,0.033,0.075
"P25","Sergio Massa por el Frente de Todos",0.274,0.307,0.382,0.348,0.183,0.126,0.089,0.085,0.042
"P25","Javier Milei por los liberales libertarios",0.084,0.123,0.084,0.111,0.165,0.212,0.201,0.242,0.329
"P25","Al candidato del Frente de Izquierda",0.054,0.076,0.076,0.044,0.03,0.004,0.025,0.013,0.031
"P25","No sabe",0.152,0.111,0.119,0.133,0.133,0.122,0.04,0.092,0.072
"P26","Sergio Massa por el Frente de Todos",0.423,0.376,0.458,0.37,0.234,0.206,0.121,0.142,0.095
"P26","Mauricio Macri por Juntos por el Cambio",0.175,0.208,0.202,0.308,0.302,0.361,0.442,0.452,0.362
"P26","Javier Milei por los liberales libertarios",0.111,0.113,0.098,0.137,0.225,0.224,0.266,0.288,0.389
"P26","Al candidato del Frente de Izquierda",0.061,0.046,0.095,0.057,0.045,0.005,0.025,0.031,0.026
"P26","No sabe",0.23,0.257,0.147,0.128,0.194,0.204,0.146,0.087,0.128
"P27","Alberto Fernández por el Frente de Todos",0.441,0.298,0.413,0.319,0.214,0.187,0.107,0.111,0.101
"P27","Mauricio Macri por Juntos por el Cambio",0.179,0.235,0.208,0.289,0.301,0.378,0.498,0.479,0.397
"P27","Javier Milei por los liberales libertarios",0.114,0.101,0.088,0.112,0.226,0.244,0.256,0.285,0.366
"P27","Al candidato del Frente de Izquierda",0.056,0.128,0.102,0.072,0.047,0.005,0.026,0.019,0.025
"P27","No sabe",0.21,0.238,0.189,0.208,0.212,0.186,0.113,0.106,0.111
"P28","Alberto Fernández por el Frente de Todos",0.451,0.34,0.38,0.335,0.207,0.17,0.102,0.086,0.091
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.185,0.245,0.17,0.321,0.293,0.406,0.442,0.428,0.322
"P28","Javier Milei por los liberales libertarios",0.113,0.137,0.092,0.105,0.226,0.215,0.355,0.338,0.395
"P28","Al candidato del Frente de Izquierda",0.056,0.077,0.096,0.068,0.048,0.008,0.028,0.017,0.035
"P28","No sabe",0.195,0.201,0.262,0.171,0.226,0.201,0.073,0.131,0.157
"P29","Sergio Massa por el Frente de Todos",0.418,0.354,0.484,0.407,0.257,0.192,0.12,0.121,0.102
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.183,0.252,0.169,0.292,0.33,0.415,0.423,0.396,0.312
"P29","Javier Milei por los liberales libertarios",0.11,0.128,0.083,0.096,0.197,0.214,0.36,0.322,0.422
"P29","Al candidato del Frente de Izquierda",0.071,0.046,0.07,0.053,0.036,0,0.027,0.018,0.024
"P29","No sabe",0.218,0.22,0.194,0.152,0.18,0.179,0.07,0.143,0.14
"P30","Sergio Massa por el Frente de Todos",0.42,0.354,0.466,0.443,0.238,0.232,0.135,0.09,0.107
"P30","Patricia Bullrich por Juntos por el Cambio",0.206,0.252,0.23,0.304,0.353,0.402,0.543,0.55,0.414
"P30","Javier Milei por los liberales libertarios",0.103,0.087,0.056,0.074,0.186,0.182,0.235,0.238,0.35
"P30","Al candidato del Frente de Izquierda",0.065,0.063,0.067,0.062,0.038,0.005,0.022,0.014,0.02
"P30","No sabe",0.206,0.244,0.181,0.117,0.185,0.179,0.065,0.108,0.109
"P32","Alberto Fernández por el Frente de Todos",0.454,0.268,0.432,0.367,0.204,0.223,0.151,0.105,0.15
"P32","Patricia Bullrich por Juntos por el Cambio",0.199,0.327,0.237,0.248,0.334,0.436,0.521,0.533,0.381
"P32","Javier Milei por los liberales libertarios",0.101,0.13,0.058,0.113,0.191,0.172,0.239,0.224,0.345
"P32","Al candidato del Frente de Izquierda",0.073,0.082,0.08,0.077,0.048,0.005,0.03,0.018,0.028
"P32","No sabe",0.173,0.193,0.193,0.195,0.223,0.164,0.059,0.12,0.096
"P34","Sergio Massa por el Frente de Todos",0.53,0.443,0.637,0.513,0.317,0.23,0.156,0.147,0.122
"P34","Mauricio Macri por Juntos por el Cambio",0.233,0.32,0.245,0.314,0.444,0.511,0.684,0.677,0.638
"P34","No sabe",0.237,0.237,0.118,0.173,0.239,0.259,0.16,0.176,0.24
"P35","Sergio Massa",0.527,0.459,0.638,0.461,0.307,0.229,0.155,0.159,0.145
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.234,0.281,0.216,0.384,0.476,0.502,0.642,0.595,0.55
"P35","No sabe",0.239,0.26,0.146,0.155,0.217,0.269,0.203,0.246,0.305
"P36","Alberto Fernández por el Frente de Todos",0.526,0.397,0.608,0.442,0.266,0.221,0.159,0.137,0.134
"P36","Mauricio Macri por Juntos por el Cambio",0.264,0.292,0.216,0.397,0.462,0.575,0.739,0.69,0.657
"P36","No sabe",0.21,0.311,0.176,0.161,0.272,0.204,0.102,0.173,0.209
"P37","Alberto Fernández",0.513,0.429,0.569,0.388,0.268,0.248,0.142,0.15,0.148
"P37","Horacio Rodríguez Larreta por Juntos por el Cambio",0.253,0.322,0.215,0.467,0.473,0.554,0.618,0.614,0.569
"P37","No sabe",0.234,0.249,0.216,0.145,0.259,0.198,0.24,0.236,0.283
"P38","Sergio Massa por el Frente de Todos",0.532,0.492,0.639,0.514,0.313,0.241,0.162,0.167,0.129
"P38","Patricia Bullrich por Juntos por el Cambio",0.266,0.392,0.26,0.349,0.478,0.587,0.722,0.677,0.684
"P38","No sabe",0.202,0.116,0.101,0.137,0.209,0.172,0.116,0.156,0.187
"P39","Alberto Fernández por el Frente de Todos",0.549,0.443,0.604,0.436,0.282,0.233,0.157,0.148,0.119
"P39","Patricia Bullrich por Juntos por el Cambio",0.283,0.381,0.259,0.369,0.495,0.627,0.728,0.715,0.721
"P39","No sabe",0.168,0.176,0.137,0.195,0.223,0.14,0.115,0.137,0.16
"P40","Mauricio Macri por Juntos por el Cambio",0.222,0.242,0.207,0.345,0.321,0.361,0.512,0.48,0.423
"P40","Javier Milei por los liberales libertarios",0.169,0.186,0.158,0.183,0.259,0.254,0.309,0.307,0.401
"P40","No sabe",0.609,0.572,0.635,0.472,0.42,0.385,0.179,0.213,0.176
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.242,0.333,0.227,0.47,0.358,0.446,0.439,0.456,0.386
"P41","Javier Milei por los liberales libertarios",0.142,0.128,0.135,0.122,0.235,0.201,0.363,0.331,0.427
"P41","No sabe",0.616,0.539,0.638,0.408,0.407,0.353,0.198,0.213,0.187
"P42","Patricia Bullrich por Juntos por el Cambio",0.213,0.319,0.191,0.293,0.407,0.483,0.549,0.536,0.441
"P42","Javier Milei por los liberales libertarios",0.145,0.081,0.118,0.129,0.193,0.218,0.279,0.266,0.388
"P42","No sabe",0.642,0.6,0.691,0.578,0.4,0.299,0.172,0.198,0.171
"P43","Muy buena",0.128,0.096,0.075,0.055,0.088,0.083,0.092,0.031,0.069
"P43","Buena",0.233,0.174,0.218,0.194,0.123,0.215,0.102,0.073,0.064
"P43","Ni buena ni mala",0.273,0.236,0.28,0.267,0.181,0.06,0.107,0.12,0.088
"P43","Mala",0.098,0.178,0.204,0.185,0.117,0.113,0.063,0.1,0.066
"P43","Muy mala",0.265,0.31,0.198,0.299,0.484,0.529,0.635,0.674,0.705
"P43","No sabe",0.003,0.006,0.025,0,0.007,0,0.001,0.002,0.008
"P44","Muy buena",0.11,0.066,0.051,0.011,0.042,0.008,0.034,0.003,0.036
"P44","Buena",0.205,0.139,0.242,0.191,0.1,0.193,0.095,0.074,0.033
"P44","Ni buena ni mala",0.259,0.213,0.256,0.226,0.181,0.078,0.046,0.098,0.072
"P44","Mala",0.12,0.178,0.184,0.166,0.148,0.106,0.081,0.072,0.09
"P44","Muy mala",0.301,0.398,0.24,0.404,0.524,0.571,0.744,0.753,0.768
"P44","No sabe",0.005,0.006,0.027,0.002,0.005,0.044,0,0,0.001
"P45","Muy buena",0.445,0.295,0.397,0.236,0.184,0.219,0.113,0.103,0.108
"P45","Buena",0.11,0.083,0.189,0.104,0.07,0.057,0.057,0.036,0.007
"P45","Ni buena ni mala",0.076,0.073,0.07,0.093,0.064,0.033,0.023,0.057,0.027
"P45","Mala",0.042,0.057,0.089,0.1,0.076,0.035,0.026,0.023,0.051
"P45","Muy mala",0.317,0.483,0.251,0.442,0.6,0.642,0.78,0.778,0.802
"P45","No sabe",0.01,0.009,0.004,0.025,0.006,0.014,0.001,0.003,0.005
"P46","Muy buena",0.132,0.156,0.099,0.114,0.112,0.109,0.172,0.272,0.238
"P46","Buena",0.074,0.102,0.057,0.083,0.181,0.265,0.299,0.262,0.212
"P46","Ni buena ni mala",0.093,0.199,0.076,0.23,0.169,0.225,0.218,0.174,0.194
"P46","Mala",0.099,0.08,0.198,0.177,0.149,0.16,0.098,0.081,0.134
"P46","Muy mala",0.591,0.457,0.57,0.388,0.368,0.224,0.212,0.208,0.213
"P46","No sabe",0.011,0.006,0,0.008,0.021,0.017,0.001,0.003,0.009
"P47","Muy buena",0.112,0.117,0.065,0.065,0.118,0.152,0.13,0.103,0.142
"P47","Buena",0.105,0.159,0.103,0.269,0.245,0.241,0.278,0.32,0.294
"P47","Ni buena ni mala",0.142,0.172,0.158,0.183,0.237,0.247,0.256,0.224,0.193
"P47","Mala",0.158,0.146,0.203,0.191,0.136,0.143,0.153,0.143,0.151
"P47","Muy mala",0.454,0.387,0.451,0.277,0.244,0.196,0.183,0.185,0.199
"P47","No sabe",0.029,0.019,0.02,0.015,0.02,0.021,0,0.025,0.021
"P48","Muy buena",0.112,0.131,0.117,0.097,0.094,0.095,0.035,0.051,0.048
"P48","Buena",0.226,0.217,0.257,0.255,0.165,0.197,0.116,0.028,0.087
"P48","Ni buena ni mala",0.236,0.16,0.263,0.249,0.181,0.074,0.101,0.13,0.094
"P48","Mala",0.094,0.21,0.148,0.139,0.168,0.168,0.201,0.175,0.158
"P48","Muy mala",0.292,0.276,0.197,0.256,0.384,0.443,0.516,0.612,0.592
"P48","No sabe",0.04,0.006,0.018,0.004,0.008,0.023,0.031,0.004,0.021
"P49","Muy buena",0.13,0.249,0.131,0.104,0.211,0.239,0.357,0.417,0.357
"P49","Buena",0.113,0.051,0.074,0.181,0.206,0.329,0.237,0.193,0.215
"P49","Ni buena ni mala",0.124,0.103,0.076,0.07,0.195,0.111,0.132,0.141,0.146
"P49","Mala",0.08,0.055,0.11,0.142,0.066,0.118,0.046,0.052,0.101
"P49","Muy mala",0.517,0.536,0.608,0.47,0.305,0.192,0.204,0.189,0.163
"P49","No sabe",0.036,0.006,0.001,0.033,0.017,0.011,0.024,0.008,0.018
"P50","Muy buena",0.094,0.106,0.092,0.035,0.139,0.165,0.198,0.146,0.296
"P50","Buena",0.052,0.102,0.081,0.11,0.133,0.139,0.188,0.209,0.218
"P50","Ni buena ni mala",0.18,0.162,0.126,0.179,0.225,0.229,0.234,0.31,0.223
"P50","Mala",0.125,0.087,0.115,0.172,0.122,0.153,0.164,0.132,0.1
"P50","Muy mala",0.502,0.516,0.561,0.495,0.346,0.292,0.213,0.165,0.14
"P50","No sabe",0.047,0.027,0.025,0.009,0.035,0.022,0.003,0.038,0.023
"P51","Muy buena",0.101,0.129,0.079,0.113,0.123,0.121,0.189,0.117,0.152
"P51","Buena",0.083,0.162,0.091,0.151,0.254,0.332,0.246,0.329,0.308
"P51","Ni buena ni mala",0.132,0.147,0.111,0.175,0.176,0.189,0.239,0.176,0.219
"P51","Mala",0.099,0.013,0.189,0.156,0.128,0.107,0.182,0.12,0.108
"P51","Muy mala",0.544,0.527,0.512,0.364,0.291,0.236,0.144,0.184,0.207
"P51","No sabe",0.041,0.022,0.018,0.041,0.028,0.015,0,0.074,0.006
"P52","Muy buena",0.051,0.05,0.1,0.035,0.1,0.074,0.051,0.034,0.078
"P52","Buena",0.092,0.118,0.158,0.139,0.18,0.204,0.248,0.122,0.124
"P52","Ni buena ni mala",0.382,0.321,0.382,0.407,0.406,0.409,0.297,0.273,0.364
"P52","Mala",0.117,0.148,0.152,0.204,0.1,0.118,0.179,0.271,0.171
"P52","Muy mala",0.266,0.317,0.186,0.121,0.146,0.157,0.174,0.209,0.202
"P52","No sabe",0.092,0.046,0.022,0.094,0.068,0.038,0.051,0.091,0.061
"P53","Siempre",0.373,0.283,0.275,0.25,0.309,0.315,0.226,0.301,0.294
"P53","Casi siempre",0.359,0.498,0.478,0.468,0.399,0.466,0.508,0.429,0.402
"P53","Casi nunca",0.174,0.133,0.193,0.183,0.215,0.169,0.211,0.177,0.212
"P53","Nunca, pero esta es una excepción",0.094,0.086,0.054,0.099,0.077,0.05,0.055,0.093,0.092
"P54","Si",0.56,0.529,0.548,0.684,0.574,0.571,0.682,0.582,0.589
"P54","No",0.44,0.471,0.452,0.316,0.426,0.429,0.318,0.418,0.411
