"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.311,0.282,0.337,0.303,0.333,0.299,0.29,0.32,0.294,0.324,0.287,0.251,0.289,0.361,0.716,0.058,0.193
"Patricia Bullrich por Juntos por el Cambio",0.519,0.534,0.505,0.436,0.505,0.553,0.572,0.516,0.523,0.516,0.533,0.6,0.532,0.469,0.119,0.861,0.583
"No sabe",0.17,0.184,0.158,0.261,0.162,0.148,0.138,0.164,0.183,0.16,0.18,0.149,0.179,0.17,0.165,0.081,0.224
