"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Tiene Decidido que va a ir a votar",0.893,0.893,0.893,0.855,0.906,0.922,0.879,0.827,0.886,0.92,0.919,0.905,0.915
"Tiene dudas sobre si va a ir a  votar",0.068,0.071,0.065,0.079,0.062,0.062,0.073,0.078,0.077,0.058,0.063,0.066,0.045
"Tiene Decidido que no va a ir a votar",0.039,0.036,0.042,0.066,0.032,0.016,0.048,0.095,0.037,0.022,0.018,0.029,0.04
