"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Siempre",0.236,0.262,0.213,0.228,0.252,0.221,0.229,0.346,0.237,0.195,0.248,0.286,0.083
"Casi siempre",0.36,0.334,0.382,0.198,0.329,0.484,0.444,0.24,0.333,0.421,0.404,0.406,0.192
"Casi nunca",0.298,0.306,0.291,0.403,0.314,0.226,0.241,0.292,0.3,0.298,0.254,0.23,0.685
"Nunca, pero esta es una excepción",0.106,0.098,0.114,0.171,0.105,0.069,0.086,0.122,0.13,0.086,0.094,0.078,0.04
