"var","categoria","Si","No"
"P09","Toloza Paz",0.376,0.154
"P09","Diego Santilli",0.255,0.233
"P09","Facundo Manes",0.097,0.084
"P09","Florencio Randazzo",0.035,0.1
"P09","A los candidatos de la izquierda",0.029,0.024
"P09","Jose Luis Espert",0.073,0.066
"P09","Otros candidatos",0.056,0.14
"P09","Votaría en blanco o anularía",0.079,0.199
