"var","categoria","Gran excedente habitual","Gran excedente excepcional","Pequeño excedente habitual","Pequeño excedente excepcional","Alcanza gastos familia","No alcanza gastos familia","Solo NBFamiliares","No alcanza NBFamiliares","No sabe"
"P09","Toloza Paz",0.174,0.227,0.539,0.481,0.537,0.255,0.33,0.274,0.123
"P09","Diego Santilli",0.59,0.307,0.186,0.204,0.192,0.246,0.289,0.271,0.17
"P09","Facundo Manes",0.019,0.029,0.059,0.094,0.088,0.11,0.105,0.084,0.188
"P09","Florencio Randazzo",0,0.02,0.023,0.037,0.045,0.059,0.063,0.041,0.015
"P09","A los candidatos de la izquierda",0,0,0.018,0.035,0.016,0.016,0.034,0.04,0.006
"P09","Jose Luis Espert",0.13,0.033,0.131,0.08,0.063,0.079,0.068,0.085,0.131
"P09","Otros candidatos",0.02,0.253,0.02,0.035,0.024,0.116,0.048,0.087,0.116
"P09","Votaría en blanco o anularía",0.067,0.131,0.024,0.034,0.035,0.119,0.063,0.118,0.251
