"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Siempre",0.232,0.246,0.154,0
"P09","Casi siempre",0.369,0.315,0.36,0.047
"P09","Casi nunca",0.248,0.292,0.302,0.662
"P09","Nunca, pero esta es una excepción",0.151,0.147,0.184,0.291
"P10","Positiva",0.628,0.31,0.301,0.064
"P10","Neutra",0.289,0.598,0.478,0.843
"P10","Negativa",0.053,0.063,0.189,0
"P10","No sabe",0.03,0.029,0.032,0.093
"P11","Positiva",0.787,0.563,0.481,0
"P11","Neutra",0.159,0.328,0.325,0.954
"P11","Negativa",0.05,0.074,0.192,0
"P11","No sabe",0.004,0.035,0.002,0.046
"P12","Muy de acuerdo",0.163,0.16,0.173,0
"P12","De acuerdo",0.117,0.163,0.226,0.046
"P12","Ni de acuerdo ni en desacuerdo",0.169,0.134,0.195,0.047
"P12","En desacuerdo",0.229,0.163,0.145,0.552
"P12","Muy en desacuerdo",0.172,0.13,0.14,0.129
"P12","No sabe",0.15,0.25,0.121,0.226
"P14","Positiva",0.85,0.188,0.039,0
"P14","Neutra",0.122,0.73,0.281,0.122
"P14","Negativa",0.016,0.07,0.678,0.229
"P14","No sabe",0.012,0.012,0.002,0.649
"P15","Muy de acuerdo",0.523,0.509,0.65,0.726
"P15","De acuerdo",0.22,0.133,0.169,0.046
"P15","Ni de acuerdo ni en desacuerdo",0.162,0.265,0.029,0
"P15","En desacuerdo",0.062,0.074,0.143,0.228
"P15","Muy en desacuerdo",0.021,0.012,0.002,0
"P15","No sabe",0.012,0.007,0.007,0
"P16","Al gobierno provincial que se fue",0.585,0.622,0.647,0
"P16","Al gobierno provincial vigente",0.049,0.034,0.051,0.291
"P16","Al gobierno nacional que se fue",0.124,0.21,0.274,0.661
"P16","Al gobierno nacional que vigente",0.11,0.07,0.013,0
"P16","No sabe",0.132,0.064,0.015,0.048
"P17","Muy de acuerdo",0.615,0.484,0.801,0.726
"P17","De acuerdo",0.144,0.151,0.095,0.048
"P17","Ni de acuerdo ni en desacuerdo",0.159,0.287,0.038,0
"P17","En desacuerdo",0.048,0.023,0.033,0.226
"P17","Muy en desacuerdo",0.012,0.013,0.027,0
"P17","No sabe",0.022,0.042,0.006,0
"P18","Si",0.773,0.585,0.595,0.129
"P18","No",0.105,0.119,0.206,0.279
"P18","No sabe",0.122,0.296,0.199,0.592
"P19","Si",0.647,0.476,0.244,0
"P19","No",0.103,0.146,0.314,0.774
"P19","No sabe",0.25,0.378,0.442,0.226
"P20","Si",0.768,0.326,0.1,0.279
"P20","No",0.088,0.278,0.741,0.062
"P20","No sabe",0.144,0.396,0.159,0.659
"P21","Si",0.514,0.142,0.006,0.231
"P21","No",0.184,0.419,0.809,0.613
"P21","No sabe",0.302,0.439,0.185,0.156
"P22","Muy de acuerdo",0.269,0.283,0.517,0.401
"P22","De acuerdo",0.141,0.197,0.174,0.555
"P22","Ni de acuerdo ni en desacuerdo",0.146,0.19,0.136,0.044
"P22","En desacuerdo",0.184,0.145,0.055,0
"P22","Muy en desacuerdo",0.256,0.161,0.092,0
"P22","No sabe",0.004,0.024,0.026,0
"P23","Muy de acuerdo",0.237,0.291,0.512,0.396
"P23","De acuerdo",0.123,0.201,0.126,0
"P23","Ni de acuerdo ni en desacuerdo",0.126,0.166,0.217,0.604
"P23","En desacuerdo",0.205,0.126,0.045,0
"P23","Muy en desacuerdo",0.293,0.211,0.098,0
"P23","No sabe",0.016,0.005,0.002,0
"P24","Positiva",0.737,0.562,0.416,0
"P24","Neutra",0.187,0.352,0.393,0.397
"P24","Negativa",0.06,0.08,0.186,0.561
"P24","No sabe",0.016,0.006,0.005,0.042
"P25","Positiva",0.737,0.21,0.05,0.228
"P25","Neutra",0.216,0.582,0.221,0.107
"P25","Negativa",0.043,0.208,0.729,0.622
"P25","No sabe",0.004,0,0,0.043
"P26","Positiva",0.338,0.178,0.075,0.106
"P26","Neutra",0.327,0.336,0.224,0
"P26","Negativa",0.335,0.48,0.696,0.894
"P26","No sabe",0,0.006,0.005,0
"P27","Positiva",0.285,0.152,0.094,0.291
"P27","Neutra",0.445,0.532,0.294,0.605
"P27","Negativa",0.242,0.295,0.582,0.061
"P27","No sabe",0.028,0.021,0.03,0.043
"P28","Positiva",0.38,0.263,0.104,0
"P28","Neutra",0.331,0.326,0.173,0
"P28","Negativa",0.269,0.396,0.709,1
"P28","No sabe",0.02,0.015,0.014,0
"P29","Positiva",0.478,0.318,0.078,0
"P29","Neutra",0.09,0.098,0.05,0
"P29","Negativa",0.43,0.582,0.872,1
"P29","No sabe",0.002,0.002,0,0
"P30","Positiva",0.234,0.295,0.408,0.346
"P30","Neutra",0.108,0.242,0.231,0.608
"P30","Negativa",0.64,0.463,0.361,0.046
"P30","No sabe",0.018,0,0,0
"P31","Positiva",0.427,0.315,0.097,0
"P31","Neutra",0.195,0.168,0.105,0
"P31","Negativa",0.375,0.517,0.798,1
"P31","No sabe",0.003,0,0,0
"P32","Positiva",0.416,0.479,0.649,0.408
"P32","Neutra",0.095,0.14,0.111,0.592
"P32","Negativa",0.478,0.376,0.24,0
