"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P09","Siempre",0.294,0.215,0.161,0.049
"P09","Casi siempre",0.33,0.382,0.387,0.142
"P09","Casi nunca",0.291,0.332,0.313,0.809
"P09","Nunca, pero esta es una excepción",0.085,0.071,0.139,0
"P10","Positiva",0.524,0.575,0.388,0.091
"P10","Neutra",0.389,0.355,0.433,0.767
"P10","Negativa",0.076,0.054,0.149,0
"P10","No sabe",0.011,0.016,0.03,0.142
"P11","Positiva",0.648,0.712,0.596,0.233
"P11","Neutra",0.274,0.219,0.27,0.106
"P11","Negativa",0.076,0.069,0.125,0
"P11","No sabe",0.002,0,0.009,0.661
"P12","Muy de acuerdo",0.115,0.155,0.153,0.106
"P12","De acuerdo",0.19,0.154,0.158,0.148
"P12","Ni de acuerdo ni en desacuerdo",0.13,0.231,0.206,0.036
"P12","En desacuerdo",0.167,0.158,0.192,0
"P12","Muy en desacuerdo",0.189,0.188,0.116,0.71
"P12","No sabe",0.209,0.114,0.175,0
"P15","Muy de acuerdo",0.503,0.473,0.708,0.339
"P15","De acuerdo",0.189,0.175,0.101,0
"P15","Ni de acuerdo ni en desacuerdo",0.211,0.277,0.099,0.661
"P15","En desacuerdo",0.064,0.042,0.076,0
"P15","Muy en desacuerdo",0.019,0.002,0.009,0
"P15","No sabe",0.014,0.031,0.007,0
"P16","Al gobierno provincial que se fue",0.579,0.578,0.664,0.809
"P16","Al gobierno provincial vigente",0.06,0.065,0.044,0
"P16","Al gobierno nacional que se fue",0.079,0.227,0.25,0.106
"P16","Al gobierno nacional que vigente",0.187,0.075,0.011,0
"P16","No sabe",0.095,0.055,0.031,0.085
"P17","Muy de acuerdo",0.531,0.498,0.795,0.964
"P17","De acuerdo",0.222,0.305,0.073,0.036
"P17","Ni de acuerdo ni en desacuerdo",0.206,0.156,0.067,0
"P17","En desacuerdo",0.026,0.02,0.041,0
"P17","Muy en desacuerdo",0.005,0.003,0.009,0
"P17","No sabe",0.01,0.018,0.015,0
"P18","Si",0.715,0.713,0.643,0.964
"P18","No",0.135,0.109,0.156,0
"P18","No sabe",0.15,0.178,0.201,0.036
"P19","Si",0.598,0.543,0.41,0.752
"P19","No",0.146,0.159,0.242,0.212
"P19","No sabe",0.256,0.298,0.348,0.036
"P22","Muy de acuerdo",0.116,0.163,0.559,0.767
"P22","De acuerdo",0.058,0.231,0.214,0.106
"P22","Ni de acuerdo ni en desacuerdo",0.104,0.279,0.119,0.042
"P22","En desacuerdo",0.332,0.147,0.041,0.049
"P22","Muy en desacuerdo",0.378,0.174,0.053,0.036
"P22","No sabe",0.012,0.006,0.014,0
"P23","Muy de acuerdo",0.108,0.062,0.527,0
"P23","De acuerdo",0.046,0.16,0.23,0.212
"P23","Ni de acuerdo ni en desacuerdo",0.081,0.38,0.118,0.042
"P23","En desacuerdo",0.279,0.15,0.064,0.049
"P23","Muy en desacuerdo",0.474,0.226,0.056,0
"P23","No sabe",0.012,0.022,0.005,0.697
"P24","Positiva",0.669,0.651,0.498,0.788
"P24","Neutra",0.208,0.319,0.366,0.212
"P24","Negativa",0.116,0.03,0.127,0
"P24","No sabe",0.007,0,0.009,0
"P25","Positiva",0.529,0.53,0.23,0.142
"P25","Neutra",0.295,0.333,0.411,0.809
"P25","Negativa",0.171,0.103,0.35,0
"P25","No sabe",0.005,0.034,0.009,0.049
"P26","Positiva",0.332,0.294,0.147,0.803
"P26","Neutra",0.252,0.312,0.265,0
"P26","Negativa",0.412,0.394,0.579,0.197
"P26","No sabe",0.004,0,0.009,0
"P27","Positiva",0.289,0.346,0.179,0
"P27","Neutra",0.437,0.426,0.401,0.845
"P27","Negativa",0.231,0.197,0.396,0.155
"P27","No sabe",0.043,0.031,0.024,0
"P28","Positiva",0.524,0.443,0.154,0.697
"P28","Neutra",0.263,0.376,0.261,0.042
